SuperWEB2(tm)

"Household"
"Data Zone (2022) by Household size - 5 groups, collapsed and Number of cars or vans - 3 groups, collapsed"
"Counting: Households"

Filters:
"Default Summation","Households"

"Household size - 5 groups, collapsed","One person",,,"Two people",,,"Three people",,,"Four people",,,"Five or more people",,,"Total",,,
"Number of cars or vans - 3 groups, collapsed","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans",
"Data Zone (2022)",
"S01014761",47,76,1,24,78,31,6,22,21,1,11,16,2,7,13,80,205,85,
"S01014762",56,58,1,44,83,45,9,40,36,7,19,26,2,10,15,116,208,128,
"S01014763",24,32,0,9,43,16,5,22,11,3,20,8,0,1,5,40,119,36,
"S01014764",26,28,4,18,63,38,7,34,23,4,17,28,1,5,6,56,151,99,
"S01014765",11,41,0,6,68,44,1,30,21,0,12,18,0,3,3,18,154,84,
"S01014766",19,49,1,8,66,54,2,29,32,2,20,29,1,6,5,34,171,122,
"S01014767",109,95,5,26,89,48,0,31,26,1,26,43,1,7,11,138,248,131,
"S01014768",37,74,1,13,66,40,2,21,22,1,14,15,0,1,6,50,176,83,
"S01014769",55,86,5,20,64,53,6,34,26,1,25,34,1,9,7,85,218,125,
"S01014770",45,45,4,20,54,30,4,28,14,2,28,15,0,3,8,70,163,71,
"S01014771",26,37,3,8,47,34,2,10,25,4,19,18,0,3,3,40,116,84,
"S01014772",83,81,5,26,90,31,9,36,28,1,28,20,0,7,6,118,244,92,
"S01014773",66,41,1,26,50,12,13,19,10,2,23,12,0,7,0,109,134,36,
"S01014774",40,26,7,23,64,25,8,23,9,7,26,12,1,3,6,74,145,58,
"S01014775",88,83,4,37,63,14,12,28,11,4,17,10,2,4,3,144,195,42,
"S01014776",58,59,1,18,41,12,5,29,6,2,4,12,0,1,3,84,135,35,
"S01014777",114,76,4,30,44,14,10,14,1,1,14,6,0,1,3,158,149,25,
"S01014778",88,65,4,52,96,23,15,41,7,3,18,10,0,8,1,158,223,45,
"S01014779",125,98,4,48,78,25,8,16,1,0,4,7,0,1,0,181,195,38,
"S01014780",67,64,2,17,60,25,4,16,14,0,18,16,0,2,4,88,164,62,
"S01014781",24,51,5,14,77,49,0,30,30,2,30,47,0,6,17,46,194,149,
"S01014782",35,35,4,8,61,37,4,18,32,3,18,37,1,4,11,54,136,119,
"S01014783",27,41,2,6,71,34,4,21,26,0,17,28,0,4,7,35,150,100,
"S01014784",24,42,3,9,61,38,1,15,25,4,24,39,0,4,16,35,148,121,
"S01014785",54,51,3,16,63,18,7,19,20,4,12,9,1,8,7,82,153,55,
"S01014786",23,31,2,8,43,12,4,21,12,1,18,10,0,5,4,36,118,39,
"S01014787",60,47,2,19,83,39,5,28,30,4,31,48,2,9,9,87,192,131,
"S01014788",81,58,0,28,48,18,5,13,5,1,10,7,1,0,1,116,131,33,
"S01014789",98,85,8,35,86,16,20,29,9,7,35,10,2,2,3,170,238,43,
"S01014790",103,82,6,63,101,21,14,36,19,5,27,16,0,4,4,183,242,70,
"S01014791",49,57,4,19,49,15,4,14,8,0,10,9,0,1,4,72,131,34,
"S01014792",171,72,4,76,81,11,28,23,12,13,10,12,3,6,6,291,192,49,
"S01014793",36,34,2,15,35,21,4,12,13,2,11,10,0,2,7,55,99,53,
"S01014794",38,43,2,11,68,42,0,20,17,2,8,20,1,3,11,51,142,90,
"S01014795",58,48,3,23,101,78,2,31,31,3,22,26,2,6,14,81,208,148,
"S01014796",44,48,1,17,71,48,3,18,20,1,10,15,0,1,6,63,148,90,
"S01014797",62,34,1,26,53,19,10,25,18,4,7,13,0,4,2,102,123,49,
"S01014798",136,53,4,44,39,12,10,20,7,6,7,8,1,0,3,196,120,29,
"S01014799",106,55,4,44,38,6,7,9,8,7,3,6,0,2,2,164,108,26,
"S01014800",103,62,2,45,47,15,13,7,5,8,6,6,0,0,1,170,123,26,
"S01014801",226,127,8,71,65,26,23,29,11,8,18,3,5,5,3,334,238,43,
"S01014802",151,67,2,45,57,7,8,14,11,5,5,4,0,3,0,206,144,24,
"S01014803",149,43,2,34,39,12,11,9,6,6,5,2,1,2,2,201,98,23,
"S01014804",111,59,5,44,63,5,20,26,11,6,2,11,5,4,4,182,159,36,
"S01014805",100,55,2,31,49,10,8,20,6,4,5,3,1,3,2,148,131,23,
"S01014806",159,67,1,57,47,13,24,21,10,14,23,9,4,0,8,258,160,42,
"S01014807",50,19,2,25,44,16,13,29,14,2,13,9,3,0,2,93,109,50,
"S01014808",63,44,7,29,76,24,2,17,13,0,6,11,3,0,3,96,146,58,
"S01014809",75,74,6,48,97,27,13,43,13,0,29,2,1,2,0,137,241,51,
"S01014810",41,37,1,33,68,24,6,34,12,4,27,12,0,1,3,85,164,52,
"S01014811",78,66,2,50,85,24,7,25,13,6,24,11,2,3,5,140,203,58,
"S01014812",55,54,4,22,95,34,8,35,35,0,28,26,0,6,9,87,221,106,
"S01014813",49,42,0,26,47,17,12,15,10,4,15,12,3,3,0,89,121,39,
"S01014814",104,54,3,36,48,12,8,19,8,3,11,8,2,6,4,151,138,35,
"S01014815",51,43,6,24,83,28,6,20,6,3,10,2,0,1,0,83,156,41,
"S01014816",66,49,3,36,59,16,4,21,6,0,11,5,0,2,3,107,143,29,
"S01014817",54,46,3,42,67,12,4,16,3,5,11,6,0,4,0,105,144,24,
"S01014818",81,82,4,47,67,23,17,20,4,3,9,0,5,4,2,154,182,33,
"S01014819",33,59,5,35,52,25,9,15,9,4,1,3,0,0,0,81,127,44,
"S01014820",48,90,5,27,95,36,8,46,20,7,17,8,2,2,2,94,250,71,
"S01014821",62,51,0,30,46,8,19,26,3,7,12,4,1,4,0,116,139,16,
"S01014822",25,67,3,20,80,37,9,23,18,2,14,8,0,1,2,56,187,65,
"S01014823",87,69,2,48,68,27,14,25,11,3,19,7,0,6,7,155,183,51,
"S01014824",217,118,7,63,82,24,14,34,6,2,8,4,4,1,3,300,243,44,
"S01014825",162,82,3,89,84,9,16,36,7,8,25,10,4,15,4,282,245,35,
"S01014826",42,39,2,33,61,11,6,23,8,6,17,5,2,7,5,91,144,31,
"S01014827",154,63,1,68,48,8,16,17,5,6,8,2,0,4,1,243,146,17,
"S01014828",258,85,4,90,76,19,14,19,7,6,6,3,3,1,2,371,187,37,
"S01014829",178,140,8,105,133,39,9,23,7,3,6,8,0,0,1,295,298,63,
"S01014830",69,127,2,58,116,28,16,18,5,2,11,1,0,3,4,145,278,39,
"S01014831",206,114,5,94,110,29,31,20,6,4,17,9,1,2,3,336,262,52,
"S01014832",76,61,3,42,67,14,9,14,9,2,0,0,2,2,0,131,145,22,
"S01014833",93,59,6,67,50,22,9,9,7,4,9,5,4,0,0,177,127,40,
"S01014834",60,51,5,40,56,20,6,3,4,2,5,0,0,0,0,112,116,30,
"S01014835",62,54,4,42,51,12,2,4,2,5,4,0,0,0,0,112,111,18,
"S01014836",145,51,4,92,50,5,10,12,4,6,13,2,2,4,0,255,130,20,
"S01014837",186,96,6,111,81,15,22,19,3,6,12,0,0,1,1,323,209,29,
"S01014838",191,104,2,92,85,13,24,29,8,8,18,2,0,0,0,314,235,25,
"S01014839",118,37,2,49,36,4,12,10,6,3,8,4,3,2,1,184,93,19,
"S01014840",123,32,4,58,54,7,19,13,2,10,14,4,3,3,3,210,111,19,
"S01014841",121,84,6,63,96,25,16,24,4,5,18,6,0,3,1,201,228,42,
"S01014842",145,37,0,43,27,5,9,5,5,1,0,0,5,0,1,203,70,12,
"S01014843",192,81,4,81,63,23,21,25,11,8,8,4,5,4,4,307,179,45,
"S01014844",162,76,1,109,95,25,17,16,5,7,13,3,3,0,2,298,200,35,
"S01014845",241,71,5,92,99,8,16,17,4,8,14,0,4,2,8,360,203,27,
"S01014846",207,75,4,93,63,12,6,4,1,5,10,0,0,0,0,313,153,17,
"S01014847",218,82,3,102,66,22,11,14,4,5,5,0,3,0,2,338,167,31,
"S01014848",75,48,3,43,62,20,12,16,18,5,14,6,2,1,4,136,141,50,
"S01014849",236,101,3,122,99,21,12,25,7,6,6,4,2,1,1,382,236,36,
"S01014850",213,99,2,93,66,12,15,11,6,4,3,0,0,2,1,326,181,22,
"S01014851",251,80,7,128,81,16,11,15,2,5,5,1,0,2,2,392,186,24,
"S01014852",220,70,9,83,55,5,13,11,4,6,11,3,1,6,5,326,156,26,
"S01014853",151,49,1,57,27,4,12,8,0,0,1,0,1,2,1,226,82,6,
"S01014854",85,42,0,62,47,17,10,20,3,9,8,4,3,3,1,169,120,25,
"S01014855",120,92,3,81,82,35,17,30,12,4,10,3,0,3,0,222,216,53,
"S01014856",175,64,3,71,52,5,12,19,1,4,5,1,0,0,0,262,137,14,
"S01014857",187,57,0,71,70,18,13,22,5,5,7,3,0,1,0,277,154,25,
"S01014858",100,65,5,66,75,16,11,18,3,7,13,17,4,3,8,186,174,48,
"S01014859",94,58,4,58,83,18,17,30,6,6,11,5,1,5,2,170,189,35,
"S01014860",61,40,4,66,58,16,26,15,8,11,12,6,2,4,7,166,132,41,
"S01014861",162,76,0,82,54,11,18,13,3,7,6,2,0,0,0,269,149,16,
"S01014862",91,64,0,88,84,22,29,31,18,9,23,7,0,6,2,219,209,44,
"S01014863",225,62,4,80,73,15,21,26,8,10,13,5,4,13,5,339,187,37,
"S01014864",97,62,2,71,77,12,15,18,11,3,20,5,4,3,4,191,180,31,
"S01014865",195,58,0,76,28,13,10,15,2,3,2,0,0,2,0,282,108,16,
"S01014866",97,71,5,57,59,5,9,7,3,3,5,1,2,0,0,168,139,13,
"S01014867",139,54,3,37,73,16,10,11,6,7,6,1,1,4,1,195,147,22,
"S01014868",152,116,2,100,116,47,26,24,8,6,15,7,2,1,1,287,272,65,
"S01014869",100,105,1,63,117,31,14,32,11,6,26,9,1,3,3,184,283,55,
"S01014870",78,78,4,43,76,22,12,29,8,2,10,4,0,0,3,135,193,41,
"S01014871",213,86,3,95,90,15,20,21,14,7,16,8,3,3,4,337,216,42,
"S01014872",33,25,2,12,53,12,12,38,14,0,40,23,0,3,9,53,155,64,
"S01014873",23,43,0,16,60,24,4,24,17,0,31,16,1,4,9,48,162,71,
"S01014874",37,38,8,12,65,31,1,12,13,4,17,11,0,5,9,55,145,72,
"S01014875",77,133,4,37,106,22,7,37,19,3,28,23,2,4,3,126,308,68,
"S01014876",35,46,3,16,67,26,4,19,14,0,20,10,0,1,3,55,154,57,
"S01014877",117,77,4,33,68,28,3,20,11,2,16,7,0,3,2,155,188,49,
"S01014878",16,35,4,8,50,55,3,15,21,1,29,23,2,4,9,30,133,110,
"S01014879",90,80,6,29,86,40,4,30,14,2,23,16,1,5,8,126,224,84,
"S01014880",44,37,4,21,62,20,4,20,25,3,21,10,0,7,10,75,147,71,
"S01014881",65,56,2,29,80,42,5,26,22,4,35,21,0,6,7,101,203,97,
"S01014882",47,81,3,12,79,37,2,19,19,2,32,15,0,6,5,64,216,77,
"S01014883",10,54,9,9,37,49,0,11,11,0,7,17,2,3,3,22,112,86,
"S01014884",154,79,6,30,89,40,12,25,17,4,23,14,1,4,8,201,220,85,
"S01014885",78,91,7,37,111,34,10,51,20,2,20,19,0,7,11,127,280,91,
"S01014886",59,83,4,26,106,20,10,32,20,1,27,5,1,2,3,97,253,55,
"S01014887",161,98,0,63,64,13,14,14,5,6,8,5,1,0,1,244,181,26,
"S01014888",190,87,3,79,53,14,11,15,2,0,6,1,0,0,0,280,160,20,
"S01014889",23,55,4,40,79,31,5,26,6,5,15,7,0,0,0,75,175,46,
"S01014890",211,121,6,88,135,33,12,25,6,4,11,8,0,3,4,315,299,57,
"S01014891",180,104,2,86,92,29,10,28,12,7,16,7,1,6,5,283,246,57,
"S01014892",108,93,4,61,107,20,15,36,16,10,17,10,4,3,4,198,256,50,
"S01014893",72,79,2,70,70,21,8,22,5,7,16,6,0,5,4,159,190,38,
"S01014894",59,60,0,61,89,22,17,21,18,8,26,11,3,6,2,150,202,54,
"S01014895",84,49,2,59,52,18,17,20,0,4,13,1,0,2,3,164,132,27,
"S01014896",108,53,0,55,43,16,12,19,3,3,8,2,2,4,0,180,123,22,
"S01014897",59,71,4,65,81,20,20,17,4,10,9,3,0,1,2,154,179,32,
"S01014898",109,108,5,87,93,24,17,24,9,8,9,7,4,8,6,218,242,55,
"S01014899",100,70,4,46,59,15,5,10,7,7,4,2,1,2,2,158,146,30,
"S01014900",56,35,1,32,32,16,14,13,7,4,4,4,1,3,1,105,92,30,
"S01014901",94,78,8,52,80,14,8,20,6,7,14,12,2,2,5,170,191,43,
"S01014902",85,68,5,53,81,21,4,15,1,3,9,4,2,2,0,144,172,32,
"S01014903",64,69,9,27,71,31,11,28,13,5,17,7,3,2,1,112,185,61,
"S01014904",249,93,8,53,89,25,8,13,11,5,12,5,0,3,1,313,210,52,
"S01014905",64,104,13,37,92,51,6,20,17,6,19,12,1,4,5,114,239,98,
"S01014906",65,51,5,28,49,3,7,17,10,4,6,5,0,1,2,105,127,23,
"S01014907",95,109,7,61,106,27,7,22,9,4,18,7,1,2,6,172,257,56,
"S01014908",65,56,11,35,70,26,15,4,10,1,8,4,3,0,1,115,139,49,
"S01014909",79,59,7,57,60,21,12,15,8,7,17,4,1,3,0,154,154,34,
"S01014910",100,72,3,69,64,12,5,12,7,9,13,2,0,4,1,183,166,25,
"S01014911",101,113,0,45,90,14,9,29,7,11,7,3,0,2,0,165,241,26,
"S01014912",88,84,8,32,65,14,3,17,7,3,8,4,0,3,1,122,174,34,
"S01014913",237,135,5,96,112,26,7,18,8,3,12,3,0,3,0,346,280,38,
"S01014914",134,99,8,73,88,37,17,23,9,2,15,2,2,0,1,231,222,56,
"S01014915",45,61,7,32,80,46,5,19,13,4,18,11,2,4,0,88,182,77,
"S01014916",184,117,4,62,99,33,6,15,10,5,14,6,0,1,0,256,245,52,
"S01014917",71,64,6,53,81,25,12,23,7,5,14,16,0,2,2,140,184,58,
"S01014918",121,82,3,40,83,29,6,27,8,4,16,5,1,0,3,173,208,48,
"S01014919",69,68,1,31,77,27,21,28,14,12,17,6,0,2,1,129,192,47,
"S01014920",81,105,3,41,90,30,7,13,8,4,10,2,3,1,2,136,223,45,
"S01014921",69,118,6,35,107,66,11,28,11,4,20,17,1,0,1,119,271,100,
"S01014922",76,91,6,31,85,49,6,33,13,3,23,9,7,4,2,126,239,79,
"S01014923",76,70,10,50,86,25,14,28,16,6,11,5,11,10,2,159,205,59,
"S01014924",63,123,10,33,68,60,2,26,19,4,15,21,1,5,12,100,237,118,
"S01014925",137,125,7,48,112,35,27,19,6,3,22,5,1,5,3,216,283,52,
"S01014926",114,83,5,80,89,38,13,18,10,8,17,11,5,6,5,216,216,66,
"S01014927",122,130,14,67,132,55,13,35,11,2,11,11,1,3,5,206,311,94,
"S01014928",73,95,6,38,87,49,5,21,10,0,14,10,2,3,4,122,220,76,
"S01014929",154,104,7,71,92,22,10,20,4,8,7,2,0,0,0,243,222,37,
"S01014930",62,49,3,15,69,23,2,22,15,3,12,12,2,3,1,84,157,59,
"S01014931",32,39,3,12,53,18,1,22,14,4,19,10,0,4,1,49,137,46,
"S01014932",106,77,2,40,91,46,10,27,10,5,11,19,0,4,4,161,211,82,
"S01014933",59,92,7,27,87,30,11,28,10,3,17,14,1,4,4,100,228,59,
"S01014934",38,57,8,18,54,37,4,19,16,1,14,7,0,2,1,62,148,74,
"S01014935",38,85,9,13,94,59,4,14,24,0,16,12,0,1,2,55,210,105,
"S01014936",41,75,5,21,65,88,2,25,31,0,23,35,0,7,10,64,195,171,
"S01014937",22,59,6,6,55,80,3,22,43,0,18,46,1,4,19,31,155,193,
"S01014938",17,62,6,4,63,56,1,12,29,1,14,26,0,5,12,23,156,129,
"S01014939",13,46,6,6,62,66,2,25,28,2,34,33,0,8,12,24,173,145,
"S01014940",73,125,7,38,97,49,10,34,22,0,29,11,0,3,3,121,284,92,
"S01014941",38,46,3,12,62,29,6,23,8,1,15,23,0,5,5,57,150,65,
"S01014942",68,131,5,26,71,44,8,16,6,1,4,5,0,0,2,108,223,61,
"S01014943",70,123,8,29,82,41,9,25,13,2,17,14,1,7,4,111,254,81,
"S01014944",32,57,7,10,72,34,6,22,26,0,41,30,0,6,11,49,198,108,
"S01014945",32,51,4,14,66,44,6,27,32,0,32,28,0,4,8,52,176,114,
"S01014946",123,138,6,28,82,40,6,24,23,2,23,19,2,9,4,161,276,92,
"S01014947",18,42,3,4,59,60,2,26,36,0,39,45,2,3,10,30,172,153,
"S01014948",24,65,4,8,50,62,3,22,37,3,19,46,2,0,16,37,158,168,
"S01014949",23,51,5,7,42,61,4,4,29,2,19,36,0,7,11,34,128,142,
"S01014950",13,43,2,1,39,36,0,10,27,3,19,42,0,4,10,16,115,116,
"S01014951",32,62,5,6,42,44,2,18,27,1,20,30,2,7,11,38,149,114,
"S01014952",20,35,6,8,63,74,2,17,34,1,22,36,2,4,11,34,143,155,
"S01014953",107,34,6,49,44,12,26,19,18,6,23,7,3,5,6,191,128,52,
"S01014954",77,55,0,33,69,23,21,26,17,6,27,16,7,10,9,145,189,65,
"S01014955",65,47,4,43,56,16,14,31,17,5,18,22,3,7,12,127,163,73,
"S01014956",96,67,3,64,64,13,39,43,23,22,18,11,4,22,1,225,211,47,
"S01014957",114,70,3,36,89,26,15,28,22,6,14,15,4,8,7,175,207,73,
"S01014958",80,47,2,46,48,9,38,30,14,26,24,13,8,17,12,204,166,49,
"S01014959",143,38,2,62,37,11,56,27,7,20,19,10,17,18,5,300,139,39,
"S01014960",110,30,3,68,33,7,31,12,12,9,20,6,5,10,7,222,103,35,
"S01014961",74,32,3,61,48,6,36,27,18,17,15,12,20,23,16,211,145,53,
"S01014962",73,44,2,44,50,16,31,11,9,13,16,1,2,11,4,166,132,33,
"S01014963",81,91,3,42,82,25,15,24,15,4,8,3,2,2,3,143,207,53,
"S01014964",52,48,4,47,72,19,14,24,17,4,19,15,2,4,4,119,163,61,
"S01014965",31,31,1,19,48,19,7,17,9,5,6,6,0,5,4,62,103,36,
"S01014966",34,80,4,39,87,27,5,40,15,4,16,7,0,3,0,90,226,53,
"S01014967",60,69,3,34,77,26,13,30,8,2,10,7,1,2,0,112,194,44,
"S01014968",52,76,6,22,86,29,4,31,27,0,41,29,0,6,1,80,244,94,
"S01014969",19,38,4,17,52,20,21,37,13,4,31,10,3,5,12,68,163,58,
"S01014970",60,55,1,30,64,33,9,28,28,0,33,25,2,4,5,102,186,92,
"S01014971",31,37,4,12,33,22,6,24,17,3,16,18,0,4,4,48,114,62,
"S01014972",209,71,2,70,68,16,20,33,13,6,19,15,1,2,3,309,190,48,
"S01014973",126,53,2,54,30,7,12,23,7,4,10,7,5,6,0,204,120,21,
"S01014974",72,19,1,45,15,9,17,22,3,10,10,2,4,4,2,148,70,13,
"S01014975",77,22,4,52,21,3,16,15,2,7,10,9,5,4,2,154,71,18,
"S01014976",62,67,6,27,77,27,9,22,9,2,10,3,1,1,3,101,179,50,
"S01014977",55,99,4,34,104,36,7,20,10,2,12,10,0,2,2,101,237,59,
"S01014978",45,51,5,32,74,15,10,33,8,6,15,9,2,8,1,95,181,37,
"S01014979",161,67,3,75,49,10,35,35,6,9,14,6,6,9,3,284,171,31,
"S01014980",98,42,3,47,62,17,24,26,10,10,18,11,1,5,3,180,153,44,
"S01014981",182,57,3,69,69,12,22,22,11,4,19,14,0,5,2,279,172,42,
"S01014982",75,29,0,40,52,14,20,28,11,7,25,11,13,6,9,155,145,41,
"S01014983",44,30,1,27,41,17,14,25,14,9,16,8,8,12,10,103,126,51,
"S01014984",19,44,1,24,66,16,7,15,9,2,13,15,0,10,4,53,145,45,
"S01014985",110,93,5,68,73,27,13,33,14,9,13,6,2,4,1,205,216,53,
"S01014986",72,57,5,55,87,21,16,39,14,5,12,10,2,10,6,149,204,56,
"S01014987",210,65,11,65,46,12,29,26,11,18,18,8,10,12,16,328,165,56,
"S01014988",96,28,0,53,34,9,31,26,12,17,20,10,16,13,7,211,122,43,
"S01014989",37,26,1,21,27,9,7,16,10,7,20,7,3,11,4,77,100,34,
"S01014990",61,26,3,26,25,8,22,12,11,7,17,7,5,12,6,120,92,33,
"S01014991",67,36,5,40,25,14,25,19,4,5,11,3,8,5,2,147,99,32,
"S01014992",83,75,3,59,63,24,18,30,10,12,18,9,3,8,3,173,197,49,
"S01014993",79,37,0,36,28,11,13,20,10,13,8,10,3,6,7,148,99,36,
"S01014994",90,36,3,45,30,19,9,27,21,9,14,16,3,5,8,159,110,66,
"S01014995",45,48,2,29,75,34,0,26,16,4,33,29,0,5,13,83,186,94,
"S01014996",13,15,3,4,29,27,0,4,21,1,13,19,0,1,5,18,66,75,
"S01014997",98,73,6,21,82,41,2,21,23,0,18,29,1,7,7,122,198,106,
"S01014998",25,31,7,10,58,25,2,16,23,2,17,43,0,10,15,40,131,116,
"S01014999",28,43,5,9,61,28,4,31,32,0,33,32,0,5,5,37,173,98,
"S01015000",15,43,8,5,39,49,0,10,15,0,12,35,0,2,13,22,107,120,
"S01015001",20,71,5,4,48,73,3,11,40,4,22,54,1,10,20,31,162,194,
"S01015002",28,71,4,11,58,57,1,14,23,0,27,26,1,3,14,41,173,121,
"S01015003",16,55,2,7,48,86,0,13,24,0,19,55,1,2,15,24,138,181,
"S01015004",36,61,9,10,72,80,3,16,40,0,30,47,1,6,11,54,188,186,
"S01015005",20,49,1,3,53,83,2,14,40,0,31,47,2,4,24,26,151,196,
"S01015006",84,91,11,16,56,82,1,16,37,1,10,44,3,8,17,101,184,188,
"S01015007",49,77,9,9,73,62,6,23,53,1,24,49,1,6,12,66,210,184,
"S01015008",33,50,4,8,62,44,2,21,31,0,12,20,1,2,7,46,147,105,
"S01015009",65,50,1,29,77,27,11,34,21,3,29,39,1,7,6,107,193,97,
"S01015010",56,57,6,31,73,35,12,30,37,6,35,25,4,4,11,107,199,115,
"S01015011",126,75,3,49,66,17,15,33,10,4,16,9,5,6,2,199,196,41,
"S01015012",123,64,4,49,52,12,16,26,18,6,23,10,3,10,4,197,175,48,
"S01015013",81,53,3,29,79,27,15,30,27,7,15,19,4,13,7,136,193,84,
"S01015014",122,74,10,37,65,35,14,34,23,8,20,24,0,13,8,182,206,101,
"S01015015",32,62,3,6,70,59,1,21,30,0,44,24,0,5,6,42,199,129,
"S01015016",95,110,6,22,86,37,7,22,32,2,18,23,1,4,6,129,238,104,
"S01015017",77,73,6,29,67,41,14,24,27,7,19,21,1,14,12,128,194,107,
"S01015018",127,89,4,20,68,30,10,28,15,6,20,21,4,4,6,163,209,76,
"S01015019",62,68,9,18,69,33,6,31,23,2,20,18,0,2,4,87,191,85,
"S01015020",50,82,3,18,64,73,8,26,30,2,15,33,0,4,16,77,193,152,
"S01015021",20,82,10,13,80,70,11,26,34,1,38,40,0,8,17,43,231,175,
"S01015022",37,74,5,10,66,46,3,20,24,1,13,13,0,0,4,51,175,85,
"S01015023",30,46,4,9,70,32,1,20,20,3,19,16,0,1,6,43,155,78,
"S01015024",34,61,1,9,68,49,5,22,30,0,23,29,2,9,10,50,179,123,
"S01015025",14,25,0,5,50,27,4,15,21,4,12,25,2,4,8,26,107,82,
"S01015026",30,33,3,11,86,47,2,19,32,0,20,46,0,7,9,47,164,137,
"S01015027",37,42,4,7,50,39,1,15,21,2,13,29,1,4,7,48,126,97,
"S01015028",39,61,1,14,96,58,0,26,38,3,29,35,2,5,15,58,219,150,
"S01015029",10,35,0,5,41,35,0,14,28,3,15,20,0,1,8,15,105,87,
"S01015030",37,44,1,17,35,33,8,37,18,4,24,28,0,4,7,64,150,84,
"S01015031",6,33,6,1,38,24,1,16,19,0,19,26,0,4,3,11,109,77,
"S01015032",42,55,10,32,82,64,2,30,28,1,37,33,1,9,5,81,213,137,
"S01015033",51,78,7,18,87,72,2,29,34,2,21,31,0,4,8,74,219,149,
"S01015034",15,33,0,8,58,45,1,24,23,1,20,27,0,4,9,25,138,104,
"S01015035",22,42,6,9,57,57,0,18,21,1,25,30,1,4,13,34,144,127,
"S01015036",61,86,8,16,94,51,5,21,21,0,9,12,0,2,9,82,217,98,
"S01015037",80,75,1,31,54,42,3,26,9,3,19,24,0,4,6,117,175,81,
"S01015038",167,80,4,41,58,21,5,26,10,0,11,8,0,2,4,215,176,45,
"S01015039",16,19,2,8,53,33,1,18,16,3,13,17,0,7,7,26,109,77,
"S01015040",23,44,0,9,82,35,2,16,15,3,14,6,0,4,7,41,160,63,
"S01015041",31,38,4,26,55,24,1,22,17,8,5,12,0,3,0,71,120,59,
"S01015042",43,53,3,21,68,22,8,24,20,8,20,11,2,4,1,85,170,55,
"S01015043",41,50,2,24,75,24,10,28,21,14,20,14,2,6,2,90,179,65,
"S01015044",40,57,0,15,77,37,3,28,19,1,23,20,3,3,5,61,188,79,
"S01015045",54,59,3,30,63,19,8,39,25,7,26,9,4,5,6,97,198,65,
"S01015046",53,66,6,39,50,18,27,27,10,8,11,0,1,1,0,127,159,34,
"S01015047",33,43,0,11,45,19,7,28,18,4,11,8,0,3,0,58,127,45,
"S01015048",74,106,6,40,92,45,19,41,21,6,41,18,3,6,5,141,286,95,
"S01015049",38,49,2,22,76,31,2,25,29,2,20,25,3,5,7,68,174,94,
"S01015050",43,42,1,18,80,33,2,17,30,3,15,29,0,7,5,65,161,99,
"S01015051",105,94,2,35,90,34,19,29,27,6,16,23,0,4,3,165,233,87,
"S01015052",45,96,4,43,65,23,13,27,10,2,11,6,0,2,8,106,201,47,
"S01015053",86,129,6,37,92,39,20,56,18,6,33,15,0,0,3,152,313,81,
"S01015054",50,71,4,14,75,43,5,28,28,2,27,26,0,9,3,73,211,104,
"S01015055",64,53,1,19,44,16,12,12,10,1,11,12,0,3,2,96,122,40,
"S01015056",45,50,3,17,48,38,6,23,28,2,13,25,1,6,9,71,143,99,
"S01015057",23,56,5,5,56,74,4,15,39,0,13,31,0,2,6,34,138,151,
"S01015058",28,42,5,12,45,29,4,19,20,4,5,19,0,0,9,51,107,84,
"S01015059",0,22,3,3,15,30,0,10,26,0,6,39,0,2,6,6,50,106,
"S01015060",38,43,9,22,47,33,10,16,26,4,26,29,3,16,19,73,146,116,
"S01015061",80,62,8,13,81,53,6,18,30,0,19,28,0,3,8,100,183,122,
"S01015062",23,54,1,6,58,55,3,12,23,0,10,21,0,0,7,32,131,109,
"S01015063",7,28,1,2,31,41,1,30,18,3,13,35,2,8,9,14,111,107,
"S01015064",30,52,4,7,44,49,2,9,43,0,6,46,2,0,17,41,115,152,
"S01015065",0,14,2,0,23,20,3,27,39,1,22,78,0,7,17,5,86,157,
"S01015066",6,13,1,0,16,34,0,15,38,1,12,35,0,3,12,8,54,117,
"S01015067",22,33,5,8,40,33,5,11,18,0,6,15,0,5,7,32,95,81,
"S01015068",11,35,3,11,35,40,1,26,32,3,10,37,1,6,9,27,109,121,
"S01015069",0,15,0,3,12,41,0,10,31,0,13,56,0,0,11,5,50,145,
"S01015070",13,38,2,11,44,38,2,17,24,0,27,23,0,4,6,26,128,89,
"S01015071",18,56,4,17,53,50,4,30,21,2,27,24,0,9,8,42,172,106,
"S01015072",30,45,4,13,51,36,3,21,18,1,12,18,0,6,7,46,133,84,
"S01015073",34,72,6,17,60,68,3,27,42,0,21,43,0,7,13,54,186,172,
