SuperWEB2(tm)

"Household"
"Data Zone (2022) by Type of accomodation - 3 groups, collapsed and Type of accomodation"
"Counting: Households"

Filters:
"Default Summation","Households"

"Type of accomodation - 3 groups, collapsed","Whole house or bungalow",,,,,,,"Flat, maisonette or apartment",,,,,,,"Caravan or other mobile or temporary structure",,,,,,,"Total",,,,,,,
"Type of accomodation","Whole house or bungalow: Detached","Whole house or bungalow: Semi-detached","Whole house or bungalow: Terraced (including end-terrace)","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Flat, maisonette or apartment: In a commercial building","Caravan or other mobile or temporary structure","Whole house or bungalow: Detached","Whole house or bungalow: Semi-detached","Whole house or bungalow: Terraced (including end-terrace)","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Flat, maisonette or apartment: In a commercial building","Caravan or other mobile or temporary structure","Whole house or bungalow: Detached","Whole house or bungalow: Semi-detached","Whole house or bungalow: Terraced (including end-terrace)","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Flat, maisonette or apartment: In a commercial building","Caravan or other mobile or temporary structure","Whole house or bungalow: Detached","Whole house or bungalow: Semi-detached","Whole house or bungalow: Terraced (including end-terrace)","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Flat, maisonette or apartment: In a commercial building","Caravan or other mobile or temporary structure",
"Data Zone (2022)",
"S01013546",7,7,10,0,0,0,0,0,0,0,423,29,5,0,0,0,0,0,0,0,0,7,7,10,423,29,5,0,
"S01013547",3,22,8,0,0,0,0,0,0,0,541,25,6,0,0,0,0,0,0,0,0,3,22,8,541,25,6,0,
"S01013548",2,18,51,0,0,0,0,0,0,0,189,26,2,0,0,0,0,0,0,0,0,2,18,51,189,26,2,0,
"S01013549",32,92,31,0,0,0,0,0,0,0,166,39,1,0,0,0,0,0,0,0,0,32,92,31,166,39,1,0,
"S01013550",13,54,150,0,0,0,0,0,0,0,220,70,10,0,0,0,0,0,0,0,0,13,54,150,220,70,10,0,
"S01013551",215,54,15,0,0,0,0,0,0,0,56,33,4,0,0,0,0,0,0,0,0,215,54,15,56,33,4,0,
"S01013552",20,94,75,0,0,0,0,0,0,0,75,35,1,0,0,0,0,0,0,0,0,20,94,75,75,35,1,0,
"S01013553",83,92,60,0,0,0,0,0,0,0,133,62,1,0,0,0,0,0,0,0,0,83,92,60,133,62,1,0,
"S01013554",23,119,92,0,0,0,0,0,0,0,138,34,3,0,0,0,0,0,0,0,1,23,119,92,138,34,3,1,
"S01013555",14,131,36,0,0,0,0,0,0,0,119,25,2,0,0,0,0,0,0,0,0,14,131,36,119,25,2,0,
"S01013556",10,41,64,0,0,0,0,0,0,0,281,30,2,0,0,0,0,0,0,0,0,10,41,64,281,30,2,0,
"S01013557",2,12,49,0,0,0,0,0,0,0,548,24,0,0,0,0,0,0,0,0,0,2,12,49,548,24,0,0,
"S01013558",6,12,9,0,0,0,0,0,0,0,498,16,4,0,0,0,0,0,0,0,0,6,12,9,498,16,4,0,
"S01013559",5,16,61,0,0,0,0,0,0,0,290,32,1,0,0,0,0,0,0,0,0,5,16,61,290,32,1,0,
"S01013560",67,143,55,0,0,0,0,0,0,0,101,24,0,0,0,0,0,0,0,0,0,67,143,55,101,24,0,0,
"S01013561",3,9,28,0,0,0,0,0,0,0,432,36,11,0,0,0,0,0,0,0,0,3,9,28,432,36,11,0,
"S01013562",0,1,0,0,0,0,0,0,0,0,397,3,1,0,0,0,0,0,0,0,0,0,1,0,397,3,1,0,
"S01013563",4,8,20,0,0,0,0,0,0,0,329,30,7,0,0,0,0,0,0,0,0,4,8,20,329,30,7,0,
"S01013564",2,8,15,0,0,0,0,0,0,0,453,17,10,0,0,0,0,0,0,0,0,2,8,15,453,17,10,0,
"S01013565",2,10,8,0,0,0,0,0,0,0,460,23,29,0,0,0,0,0,0,0,0,2,10,8,460,23,29,0,
"S01013566",4,6,6,0,0,0,0,0,0,0,339,24,11,0,0,0,0,0,0,0,0,4,6,6,339,24,11,0,
"S01013567",7,2,7,0,0,0,0,0,0,0,349,11,28,0,0,0,0,0,0,0,0,7,2,7,349,11,28,0,
"S01013568",3,10,1,0,0,0,0,0,0,0,338,4,6,0,0,0,0,0,0,0,0,3,10,1,338,4,6,0,
"S01013569",10,10,14,0,0,0,0,0,0,0,316,42,7,0,0,0,0,0,0,0,0,10,10,14,316,42,7,0,
"S01013570",3,7,38,0,0,0,0,0,0,0,304,21,0,0,0,0,0,0,0,0,0,3,7,38,304,21,0,0,
"S01013571",7,32,33,0,0,0,0,0,0,0,259,23,0,0,0,0,0,0,0,0,0,7,32,33,259,23,0,0,
"S01013572",6,8,38,0,0,0,0,0,0,0,274,35,1,0,0,0,0,0,0,0,0,6,8,38,274,35,1,0,
"S01013573",8,41,12,0,0,0,0,0,0,0,289,0,2,0,0,0,0,0,0,0,0,8,41,12,289,0,2,0,
"S01013574",6,15,40,0,0,0,0,0,0,0,447,17,2,0,0,0,0,0,0,0,0,6,15,40,447,17,2,0,
"S01013575",9,47,51,0,0,0,0,0,0,0,246,42,4,0,0,0,0,0,0,0,0,9,47,51,246,42,4,0,
"S01013576",2,7,6,0,0,0,0,0,0,0,351,12,3,0,0,0,0,0,0,0,0,2,7,6,351,12,3,0,
"S01013577",34,163,67,0,0,0,0,0,0,0,89,28,0,0,0,0,0,0,0,0,0,34,163,67,89,28,0,0,
"S01013578",19,47,19,0,0,0,0,0,0,0,421,15,0,0,0,0,0,0,0,0,0,19,47,19,421,15,0,0,
"S01013579",15,92,95,0,0,0,0,0,0,0,330,22,0,0,0,0,0,0,0,0,0,15,92,95,330,22,0,0,
"S01013580",9,156,45,0,0,0,0,0,0,0,269,25,0,0,0,0,0,0,0,0,1,9,156,45,269,25,0,1,
"S01013581",63,77,65,0,0,0,0,0,0,0,173,32,2,0,0,0,0,0,0,0,0,63,77,65,173,32,2,0,
"S01013582",21,61,122,0,0,0,0,0,0,0,107,3,4,0,0,0,0,0,0,0,0,21,61,122,107,3,4,0,
"S01013583",9,75,173,0,0,0,0,0,0,0,98,1,0,0,0,0,0,0,0,0,0,9,75,173,98,1,0,0,
"S01013584",10,63,53,0,0,0,0,0,0,0,171,3,0,0,0,0,0,0,0,0,0,10,63,53,171,3,0,0,
"S01013585",43,187,15,0,0,0,0,0,0,0,135,3,1,0,0,0,0,0,0,0,1,43,187,15,135,3,1,1,
"S01013586",11,87,102,0,0,0,0,0,0,0,164,1,0,0,0,0,0,0,0,0,0,11,87,102,164,1,0,0,
"S01013587",221,78,46,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,1,221,78,46,8,2,0,1,
"S01013588",56,49,127,0,0,0,0,0,0,0,104,3,7,0,0,0,0,0,0,0,0,56,49,127,104,3,7,0,
"S01013589",83,61,112,0,0,0,0,0,0,0,66,3,0,0,0,0,0,0,0,0,0,83,61,112,66,3,0,0,
"S01013590",11,103,225,0,0,0,0,0,0,0,101,2,0,0,0,0,0,0,0,0,0,11,103,225,101,2,0,0,
"S01013591",6,46,93,0,0,0,0,0,0,0,95,2,0,0,0,0,0,0,0,0,0,6,46,93,95,2,0,0,
"S01013592",11,93,178,0,0,0,0,0,0,0,148,1,1,0,0,0,0,0,0,0,2,11,93,178,148,1,1,2,
