SuperWEB2(tm)

"Household"
"Data Zone (2022) by Household composition - 10 groups, collapsed"
"Counting: Households"

Filters:
"Default Summation","Households"

"Household composition - 10 groups, collapsed","One person household: Aged 66 and over","One person household: Aged under 66","One family household: All aged 66 and over","One family household: Couple family: No children","One family household: Couple family: With dependent children","One family household: Couple family: All children non-dependent","One family household: Lone parent: With dependent children","One family household: Lone parent: All children non-dependent","Other household types: With dependent children","Other household types: Other (including all full-time students and all aged 66 and over)","Total",
"Data Zone (2022)",
"S01015480",76,108,13,32,44,16,59,36,23,10,417,
"S01015481",6,39,3,54,54,22,11,6,2,5,200,
"S01015482",83,151,16,39,50,17,57,38,10,5,474,
"S01015483",17,45,5,34,37,14,58,25,5,6,246,
"S01015484",16,36,6,27,54,13,30,8,8,7,205,
"S01015485",22,38,22,50,70,27,34,19,17,18,317,
"S01015486",63,40,65,94,62,34,10,9,6,9,389,
"S01015487",62,66,25,60,60,30,34,22,18,11,388,
"S01015488",16,32,19,34,52,21,30,16,11,10,241,
"S01015489",8,25,8,43,63,14,14,5,4,1,189,
"S01015490",34,64,12,30,70,30,60,35,18,10,361,
"S01015491",41,44,27,43,51,18,43,16,12,10,298,
"S01015492",31,34,19,38,44,20,13,16,7,7,235,
"S01015493",60,29,51,85,41,35,12,18,7,15,351,
"S01015494",31,36,41,51,44,22,11,13,1,5,252,
"S01015495",37,24,27,42,23,17,13,13,3,4,205,
"S01015496",33,60,31,65,46,27,18,16,4,3,305,
"S01015497",51,59,48,64,74,30,20,15,8,5,378,
"S01015498",84,58,39,60,62,35,28,27,13,9,415,
"S01015499",42,44,24,35,32,12,12,20,4,5,237,
"S01015500",101,49,57,61,39,24,10,14,8,4,375,
"S01015501",35,54,31,53,41,24,9,9,6,6,274,
"S01015502",68,73,53,69,50,23,29,21,9,11,401,
"S01015503",97,90,51,91,44,30,20,17,7,10,463,
"S01015504",46,55,9,45,60,23,17,17,16,6,293,
"S01015505",30,100,14,63,23,17,13,7,2,13,281,
"S01015506",117,280,18,62,30,3,20,17,2,21,573,
"S01015507",129,241,23,80,41,9,27,9,1,19,579,
"S01015508",83,79,24,54,21,10,5,13,0,7,299,
"S01015509",117,157,34,64,38,12,30,12,3,27,500,
"S01015510",89,220,19,72,33,7,30,20,5,13,508,
"S01015511",91,133,26,60,48,19,41,23,8,18,463,
"S01015512",70,103,16,45,22,10,27,18,2,10,324,
"S01015513",183,87,58,44,39,15,16,19,6,10,479,
"S01015514",46,157,7,58,47,12,33,13,3,19,395,
"S01015515",64,63,31,45,46,20,24,8,8,7,320,
"S01015516",83,76,32,48,34,12,8,13,4,5,315,
"S01015517",44,42,49,41,49,18,8,12,0,3,269,
"S01015518",73,48,57,77,112,35,17,11,5,10,443,
"S01015519",81,70,20,38,34,16,10,12,8,3,296,
"S01015520",67,164,22,59,45,17,39,24,4,10,444,
"S01015521",54,105,21,62,56,19,35,22,5,9,392,
"S01015522",12,142,10,33,61,7,33,18,5,13,341,
"S01015523",35,130,14,45,47,12,37,16,5,9,347,
"S01015524",53,182,17,51,37,20,33,27,3,12,427,
"S01015525",61,124,7,37,63,7,51,26,5,2,387,
"S01015526",30,83,25,46,59,20,38,31,12,4,347,
"S01015527",72,86,12,51,63,27,44,18,4,12,387,
"S01015528",58,163,24,47,44,6,39,22,6,14,419,
"S01015529",43,130,13,72,60,32,71,30,15,10,473,
"S01015530",38,37,17,32,53,31,23,31,9,15,289,
"S01015531",138,85,46,68,59,26,19,21,7,7,483,
"S01015532",42,121,8,35,37,19,21,15,6,10,314,
"S01015533",106,200,11,51,48,11,29,19,3,19,493,
"S01015534",36,171,5,32,56,10,47,14,6,15,391,
"S01015535",63,95,24,55,43,16,27,24,7,12,363,
"S01015536",62,60,41,64,92,31,27,19,13,6,411,
"S01015537",33,63,8,43,56,10,23,23,7,10,274,
"S01015538",123,109,43,64,59,26,49,27,12,10,520,
"S01015539",43,53,10,33,52,12,40,15,8,4,272,
"S01015540",13,57,5,25,82,15,21,26,14,6,271,
"S01015541",35,38,21,25,45,23,26,24,9,6,258,
"S01015542",45,44,38,42,56,16,22,27,2,6,301,
"S01015543",56,123,23,48,62,17,71,15,7,7,431,
"S01015544",75,141,31,44,68,23,44,23,5,16,466,
"S01015545",8,15,12,65,134,26,8,9,6,3,288,
"S01015546",5,28,11,69,69,31,14,5,3,7,247,
"S01015547",8,31,5,44,67,9,3,2,5,6,177,
"S01015548",2,33,8,58,76,12,4,3,0,1,203,
"S01015549",0,46,3,62,63,3,8,3,4,6,199,
"S01015550",42,35,85,91,47,24,8,18,3,6,364,
"S01015551",44,33,39,81,88,35,12,8,8,11,362,
"S01015552",32,60,13,37,44,20,29,24,8,4,272,
"S01015553",33,98,12,37,35,22,43,26,6,9,318,
"S01015554",70,80,39,85,57,28,12,22,7,15,419,
"S01015555",74,85,34,58,33,22,22,21,7,7,360,
"S01015556",48,53,36,54,57,35,23,19,4,2,329,
"S01015557",53,74,33,68,73,21,40,16,6,8,392,
"S01015558",58,65,41,58,31,27,27,12,8,12,338,
"S01015559",39,47,15,22,21,13,25,6,0,3,192,
"S01015560",37,58,29,50,57,31,41,27,10,7,341,
"S01015561",30,55,35,61,32,19,8,3,1,3,245,
"S01015562",25,68,17,45,41,18,13,10,5,9,250,
"S01015563",23,35,42,76,56,30,4,9,9,11,288,
"S01015564",55,104,56,83,87,36,21,16,1,6,466,
"S01015565",28,52,28,53,42,24,32,12,0,8,276,
"S01015566",49,98,18,48,35,20,33,26,3,4,338,
"S01015567",74,123,35,76,49,22,31,13,4,8,432,
"S01015568",37,39,28,58,48,21,4,7,4,7,253,
"S01015569",55,115,39,62,63,25,71,25,8,5,464,
"S01015570",56,47,21,40,21,11,16,10,3,3,234,
"S01015571",39,57,26,58,44,27,23,16,7,4,301,
"S01015572",79,79,38,74,66,38,23,13,9,8,431,
"S01015573",83,58,50,63,40,24,10,12,0,6,342,
"S01015574",78,59,66,82,71,35,12,7,9,10,432,
"S01015575",41,67,30,99,61,34,30,9,6,6,384,
"S01015576",43,27,29,59,48,18,11,9,2,5,250,
"S01015577",60,84,17,47,43,16,35,30,5,10,345,
"S01015578",45,50,44,76,61,32,8,12,6,20,350,
"S01015579",25,22,23,47,49,18,3,5,2,5,200,
"S01015580",41,28,10,43,38,18,45,11,6,3,243,
"S01015581",52,71,24,56,54,25,24,12,6,10,336,
"S01015582",58,68,36,49,60,25,31,23,4,7,361,
"S01015583",63,57,47,50,17,20,14,11,5,9,292,
"S01015584",41,35,44,96,51,28,9,11,7,13,330,
"S01015585",23,98,15,47,36,22,31,18,9,4,302,
"S01015586",71,83,30,53,29,14,30,19,4,11,343,
"S01015587",48,41,28,40,37,19,11,16,4,6,252,
"S01015588",72,79,60,74,64,25,16,15,7,10,422,
"S01015589",38,42,14,36,46,21,35,9,5,8,250,
"S01015590",30,74,29,40,69,29,62,22,9,8,376,
"S01015591",23,68,36,47,62,22,16,10,4,1,290,
"S01015592",46,52,32,57,64,24,15,12,5,4,311,
"S01015593",64,85,25,41,33,12,29,19,1,4,311,
"S01015594",34,65,23,37,37,17,26,17,4,2,257,
"S01015595",72,76,27,46,58,26,21,27,5,8,362,
"S01015596",92,82,32,50,46,21,18,15,4,4,371,
"S01015597",55,92,41,58,50,24,26,19,8,4,378,
"S01015598",81,86,29,65,49,36,21,12,9,5,393,
"S01015599",41,31,60,66,64,39,8,5,6,3,326,
"S01015600",28,45,47,56,62,23,23,6,6,4,303,
"S01015601",79,78,25,59,55,22,47,20,5,4,398,
"S01015602",52,92,27,59,41,24,26,32,8,7,368,
"S01015603",77,72,57,92,64,30,25,15,5,16,453,
"S01015604",69,97,28,54,81,46,43,22,13,10,460,
"S01015605",20,18,36,44,27,26,2,5,3,2,186,
"S01015606",10,24,25,45,38,18,1,4,6,6,175,
"S01015607",35,37,41,69,68,34,9,4,4,13,315,
"S01015608",82,71,55,84,70,37,16,21,3,5,437,
"S01015609",16,37,15,93,83,17,13,7,5,6,290,
"S01015610",4,21,10,44,114,2,8,2,0,2,210,
"S01015611",21,34,27,66,63,22,17,3,9,4,270,
"S01015612",16,21,23,61,39,14,7,3,7,7,196,
"S01015613",87,57,65,80,117,29,23,15,6,3,481,
"S01015614",73,53,85,94,84,30,14,7,4,7,450,
"S01015615",37,37,39,40,73,34,25,21,8,5,319,
"S01015616",43,45,27,34,52,25,23,14,8,6,280,
"S01015617",90,135,26,54,32,23,17,17,1,6,401,
"S01015618",50,44,46,84,106,35,11,6,5,3,390,
"S01015619",65,53,59,74,88,29,23,22,2,5,418,
"S01015620",61,95,30,49,51,15,28,17,10,8,364,
"S01015621",62,60,28,48,58,23,47,22,10,4,362,
"S01015622",84,95,50,105,75,33,16,22,8,4,495,
"S01015623",29,28,54,57,46,16,6,12,2,6,266,
"S01015624",22,43,18,24,74,11,16,3,5,1,213,
"S01015625",72,55,49,63,41,20,13,8,3,4,321,
"S01015626",64,86,49,72,41,26,23,19,3,1,375,
"S01015627",67,105,47,64,46,16,8,18,2,6,379,
"S01015628",42,86,24,49,35,18,14,13,5,6,288,
"S01015629",46,52,52,64,38,32,10,14,3,7,318,
"S01015630",47,57,18,49,41,13,21,22,4,6,281,
"S01015631",73,38,47,66,40,20,12,6,2,1,309,
"S01015632",64,45,60,81,81,40,8,9,6,1,390,
"S01015633",60,72,46,70,72,31,21,18,5,7,407,
"S01015634",65,102,30,57,31,17,19,14,1,3,339,
"S01015635",51,80,31,70,56,35,34,20,8,12,392,
"S01015636",45,57,14,44,38,25,36,25,8,7,296,
"S01015637",31,59,18,50,60,32,40,29,6,3,324,
"S01015638",37,61,8,40,41,30,28,26,13,8,297,
"S01015639",110,166,40,91,49,33,14,25,6,9,547,
"S01015640",30,104,15,51,20,12,16,10,4,5,268,
"S01015641",68,78,56,70,33,23,7,8,4,8,351,
"S01015642",47,56,21,47,36,25,25,23,9,7,295,
"S01015643",32,51,45,109,50,28,3,6,5,12,339,
"S01015644",23,67,18,38,47,11,25,13,4,6,252,
"S01015645",40,109,5,45,68,21,82,41,13,9,435,
"S01015646",44,82,30,52,44,21,39,28,11,8,356,
"S01015647",42,53,13,32,30,10,33,18,2,1,236,
"S01015648",55,89,33,51,76,25,56,33,8,13,435,
"S01015649",28,41,12,33,32,18,30,24,5,4,232,
"S01015650",58,59,31,80,54,25,48,22,5,7,393,
"S01015651",64,75,26,58,59,28,28,20,6,2,370,
"S01015652",66,108,27,71,74,32,51,24,10,7,469,
"S01015653",59,164,21,61,60,22,37,26,3,9,461,
"S01015654",58,77,35,68,53,29,26,25,0,7,377,
"S01015655",56,36,62,98,55,28,10,7,1,2,357,
"S01015656",59,134,17,52,31,20,26,17,5,4,360,
"S01015657",66,106,34,54,39,20,26,15,4,1,367,
"S01015658",77,210,23,54,18,8,13,15,1,9,432,
"S01015659",34,52,22,53,39,18,17,10,7,4,259,
"S01015660",64,209,15,56,21,12,8,15,0,5,405,
"S01015661",56,76,49,83,83,31,18,11,5,1,405,
"S01015662",64,63,17,49,47,25,13,9,5,8,300,
"S01015663",45,29,65,43,30,22,6,4,2,3,248,
"S01015664",42,24,44,31,29,20,11,12,2,1,213,
"S01015665",87,121,35,35,57,20,43,28,4,8,439,
"S01015666",56,68,35,41,65,26,13,9,1,7,326,
"S01015667",43,57,41,60,59,26,55,21,12,6,381,
"S01015668",35,33,27,43,37,25,19,23,7,1,247,
"S01015669",54,85,50,58,41,35,26,28,10,6,396,
"S01015670",54,38,44,45,49,16,30,25,2,5,301,
"S01015671",30,64,22,44,55,42,61,25,11,9,362,
"S01015672",28,43,21,59,59,24,29,15,7,4,290,
"S01015673",18,58,31,105,133,43,15,13,5,5,426,
"S01015674",12,32,12,48,68,27,9,10,5,0,224,
"S01015675",45,31,73,76,54,27,8,11,2,3,328,
"S01015676",12,23,10,72,114,41,12,0,5,6,297,
"S01015677",29,26,41,63,92,34,6,8,7,4,314,
"S01015678",42,16,60,55,49,11,1,5,6,6,255,
"S01015679",35,28,48,33,49,19,7,10,8,2,239,
"S01015680",31,41,36,43,41,16,8,12,1,4,229,
"S01015681",40,88,13,43,51,25,26,14,5,5,310,
"S01015682",53,91,21,67,59,18,44,24,8,8,398,
"S01015683",68,133,15,38,61,16,58,25,15,12,441,
"S01015684",47,107,6,32,47,23,56,23,9,8,356,
"S01015685",27,64,10,37,47,24,23,10,8,6,252,
"S01015686",17,25,10,54,71,26,20,10,3,6,240,
"S01015687",11,54,7,67,98,14,24,7,12,7,300,
"S01015688",16,74,13,26,33,15,31,25,12,8,252,
"S01015689",17,108,4,36,17,8,39,8,1,10,247,
"S01015690",24,88,7,39,55,14,40,13,7,11,298,
"S01015691",40,118,10,36,73,9,54,12,10,10,372,
"S01015692",33,169,26,97,69,23,29,16,3,10,475,
"S01015693",104,171,16,42,19,5,11,6,2,4,381,
"S01015694",70,255,13,54,23,6,12,10,0,3,449,
"S01015695",71,148,22,43,26,13,10,10,0,5,349,
"S01015696",48,76,37,42,19,15,7,16,2,2,260,
"S01015697",74,217,19,78,52,22,40,19,5,4,532,
"S01015698",83,143,29,59,54,22,20,13,0,5,425,
"S01015699",67,23,73,72,62,38,13,19,8,4,379,
"S01015700",58,60,65,60,24,16,10,6,0,2,311,
"S01015701",41,44,33,56,42,24,9,5,3,0,263,
"S01015702",41,122,34,87,82,17,17,6,4,6,419,
"S01015703",49,65,57,54,50,18,0,5,4,2,304,
"S01015704",43,36,56,43,91,32,13,14,3,3,331,
"S01015705",14,17,29,43,56,46,8,7,0,2,227,
"S01015706",7,15,6,34,97,12,9,4,3,4,188,
"S01015707",2,23,8,38,108,11,9,3,4,0,207,
"S01015708",51,31,52,70,27,30,4,7,4,1,275,
"S01015709",78,98,49,75,59,43,26,22,3,5,461,
"S01015710",34,40,28,35,44,14,23,15,0,6,239,
"S01015711",20,42,23,49,62,16,8,10,4,4,243,
"S01015712",11,36,17,89,122,15,15,6,3,2,321,
"S01015713",4,16,3,44,107,5,14,2,5,1,206,
"S01015714",25,55,30,91,71,27,11,9,5,5,324,
"S01015715",104,60,75,101,58,37,14,16,5,8,478,
"S01015716",65,83,40,55,49,22,26,12,8,3,363,
"S01015717",55,69,47,64,67,26,28,17,5,6,381,
"S01015718",20,19,26,55,93,41,5,5,4,2,264,
"S01015719",24,29,22,55,78,26,13,7,5,2,259,
"S01015720",44,57,53,45,43,20,5,12,1,2,280,
"S01015721",37,12,45,33,63,24,12,12,3,5,246,
"S01015722",97,66,38,47,73,37,31,34,9,4,437,
"S01015723",47,45,21,44,71,30,46,31,4,8,349,
"S01015724",56,67,32,44,57,41,30,24,6,3,357,
"S01015725",56,43,70,46,83,34,13,17,4,2,367,
"S01015726",95,59,45,40,61,14,12,14,2,8,351,
"S01015727",46,49,41,50,56,15,10,13,2,6,285,
"S01015728",60,26,71,62,131,33,14,4,0,4,406,
"S01015729",104,45,59,88,77,33,12,9,0,3,430,
"S01015730",77,60,65,69,118,33,22,17,4,7,472,
"S01015731",215,162,43,50,30,15,12,22,5,10,564,
"S01015732",64,20,59,51,56,21,5,8,1,4,288,
"S01015733",43,15,56,38,60,20,3,6,3,4,242,
"S01015734",96,34,77,52,96,31,9,11,3,0,401,
"S01015735",43,10,49,36,69,21,3,4,4,6,242,
"S01015736",49,28,37,47,109,41,5,12,3,1,331,
"S01015737",37,39,31,38,115,12,12,3,0,2,287,
"S01015738",35,24,64,65,105,29,11,3,2,5,346,
"S01015739",45,20,49,29,66,16,13,7,4,4,257,
"S01015740",93,48,63,54,56,20,11,13,3,5,365,
"S01015741",41,15,69,69,146,41,16,7,0,6,410,
"S01015742",95,30,47,47,88,27,10,10,3,4,355,
"S01015743",73,53,49,49,104,36,15,10,4,1,392,
"S01015744",29,17,48,52,87,51,5,5,9,1,307,
"S01015745",38,16,63,30,61,32,6,7,1,2,257,
"S01015746",36,17,58,41,61,42,6,6,4,2,275,
"S01015747",66,63,28,58,142,38,31,11,5,5,443,
"S01015748",63,43,59,47,84,29,23,16,4,0,367,
"S01015749",65,31,48,56,102,34,11,11,7,7,376,
"S01015750",49,47,17,27,43,22,34,46,9,4,295,
"S01015751",47,11,51,67,104,38,9,19,9,3,353,
"S01015752",25,13,59,69,112,26,8,9,5,3,326,
"S01015753",52,19,53,44,79,32,13,8,2,0,301,
"S01015754",70,32,68,67,97,44,17,13,3,4,418,
"S01015755",58,40,49,65,95,35,12,16,3,7,374,
"S01015756",64,28,44,69,72,34,33,21,11,7,383,
"S01015757",35,22,35,65,75,22,14,9,5,8,290,
"S01015758",74,80,50,48,51,19,11,18,5,11,364,
"S01015759",19,10,38,36,43,18,3,6,0,2,174,
"S01015760",41,20,59,64,111,50,9,17,3,2,375,
"S01015761",37,12,48,38,53,36,4,8,8,5,244,
"S01015762",94,23,86,21,39,15,3,13,3,6,305,
"S01015763",71,26,76,38,85,28,7,7,4,7,353,
"S01015764",53,39,61,40,87,44,10,11,3,5,360,
"S01015765",53,18,98,48,69,31,0,13,6,9,339,
"S01015766",34,26,38,42,79,21,6,10,9,9,276,
"S01015767",46,12,36,41,58,28,7,2,2,6,238,
"S01015768",66,23,43,66,83,24,8,10,3,5,330,
"S01015769",33,11,52,35,101,18,12,17,13,3,289,
"S01015770",53,35,58,55,83,41,25,26,3,3,386,
"S01015771",43,17,56,71,77,45,11,9,3,12,341,
"S01015772",49,59,51,91,88,51,17,20,8,7,439,
"S01015773",67,19,47,48,81,38,8,12,5,2,329,
"S01015774",75,65,54,67,68,37,13,15,0,6,399,
"S01015775",35,23,34,52,91,31,10,10,1,9,294,
"S01015776",71,37,63,81,104,42,14,15,12,7,445,
"S01015777",76,21,66,63,83,42,8,11,0,3,368,
"S01015778",62,18,41,34,73,36,6,14,5,7,301,
"S01015779",51,25,52,41,92,36,16,13,3,7,332,
"S01015780",71,41,36,45,59,31,15,24,8,0,328,
"S01015781",73,20,70,45,54,41,7,11,9,5,335,
"S01015782",80,29,43,37,32,29,10,13,4,5,286,
"S01015783",42,25,43,58,68,25,13,15,7,5,302,
"S01015784",34,16,24,41,46,23,4,10,3,2,201,
"S01015785",101,38,67,64,58,33,9,15,9,2,404,
"S01015786",91,92,29,53,50,36,23,9,6,6,396,
"S01015787",49,41,25,48,44,23,19,16,6,5,277,
"S01015788",98,129,22,56,37,19,30,44,5,8,451,
"S01015789",70,76,32,71,57,28,40,30,9,9,422,
"S01015790",108,116,14,59,67,30,52,32,7,5,490,
"S01015791",76,96,24,47,52,33,33,28,11,7,414,
"S01015792",11,42,6,28,81,29,20,18,10,7,257,
"S01015793",2,8,9,15,139,21,14,6,1,4,226,
"S01015794",22,22,35,45,95,38,15,14,10,2,293,
"S01015795",52,20,43,64,70,48,9,16,3,7,333,
"S01015796",41,36,30,57,83,38,11,11,10,6,320,
"S01015797",95,22,51,49,67,37,8,9,3,5,352,
"S01015798",53,19,57,56,72,35,6,16,8,5,328,
"S01015799",90,38,72,46,83,43,12,14,7,4,409,
"S01015800",38,18,34,44,66,31,7,17,2,4,259,
"S01015801",49,62,25,68,72,39,29,21,8,7,383,
"S01015802",66,18,43,47,91,38,16,16,3,7,348,
"S01015803",60,30,60,47,68,35,11,11,5,5,336,
"S01015804",58,28,30,50,99,29,37,25,5,8,369,
"S01015805",53,28,19,38,35,29,28,17,7,6,254,
"S01015806",58,45,38,33,58,17,18,10,5,6,289,
"S01015807",37,5,65,48,50,35,3,10,0,10,263,
"S01015808",30,15,44,52,73,28,4,12,9,4,266,
"S01015809",69,33,73,58,108,38,8,8,1,2,394,
"S01015810",56,23,64,53,81,47,5,7,4,2,344,
"S01015811",56,38,54,68,79,24,18,5,1,8,351,
"S01015812",36,26,60,52,66,34,13,7,4,3,301,
"S01015813",31,12,24,56,104,30,16,7,4,6,290,
"S01015814",47,36,60,85,59,33,5,14,2,4,345,
"S01015815",59,115,14,74,56,25,31,19,7,7,406,
"S01015816",77,140,25,67,40,29,40,28,5,12,466,
"S01015817",83,125,20,54,41,20,32,25,4,8,412,
"S01015818",44,13,37,31,61,19,13,6,3,1,224,
"S01015819",42,23,43,43,64,26,0,6,0,1,246,
"S01015820",89,74,40,34,36,13,10,10,1,5,324,
"S01015821",73,117,21,42,24,14,25,12,4,6,337,
"S01015822",24,148,11,52,42,11,11,12,4,8,331,
"S01015823",25,43,34,51,82,20,23,7,4,6,294,
"S01015824",89,122,29,49,41,31,22,23,4,5,413,
"S01015825",41,143,10,35,58,18,64,40,13,3,426,
"S01015826",56,101,8,39,63,16,37,39,4,13,380,
"S01015827",31,59,14,31,45,21,27,32,4,6,272,
"S01015828",37,69,18,34,31,20,16,19,6,1,251,
"S01015829",55,36,17,33,30,10,35,15,8,4,242,
"S01015830",56,26,55,50,53,35,9,17,7,4,312,
"S01015831",27,16,58,63,52,36,10,15,7,2,293,
"S01015832",66,112,29,54,77,26,33,35,11,8,451,
"S01015833",26,55,19,41,146,9,9,3,4,2,315,
"S01015834",8,56,5,71,126,5,18,8,3,1,299,
"S01015835",4,18,8,29,101,10,6,5,2,2,185,
"S01015836",11,30,28,31,90,10,5,4,5,1,217,
"S01015837",6,10,10,27,62,5,13,4,5,2,147,
"S01015838",71,87,18,83,73,36,40,18,6,6,434,
"S01015839",52,43,21,72,44,35,25,13,8,5,315,
"S01015840",70,55,43,40,52,26,22,23,2,6,332,
"S01015841",55,68,46,53,48,22,14,16,0,6,333,
"S01015842",48,58,27,54,49,31,20,16,4,5,312,
"S01015843",88,94,34,34,55,18,40,30,12,7,417,
"S01015844",48,58,16,54,46,21,21,16,2,5,287,
"S01015845",71,119,40,61,60,23,35,28,6,10,453,
"S01015846",21,39,54,53,61,36,4,10,7,2,284,
"S01015847",109,33,72,64,68,34,12,19,5,5,423,
"S01015848",49,35,39,58,41,26,6,14,4,3,277,
"S01015849",63,56,40,48,41,30,22,19,7,9,335,
"S01015850",56,72,30,67,74,39,25,22,1,0,387,
"S01015851",33,48,44,70,45,25,5,4,2,4,286,
"S01015852",90,111,30,49,48,26,40,31,6,10,443,
"S01015853",59,82,21,55,60,34,28,27,13,4,386,
"S01015854",33,83,43,94,95,45,16,15,16,6,433,
"S01015855",21,37,21,38,57,19,9,10,3,8,223,
"S01015856",43,31,23,35,22,25,8,16,5,3,210,
"S01015857",12,32,6,56,102,28,16,10,5,7,276,
"S01015858",41,28,26,34,35,24,12,12,4,13,231,
"S01015859",36,44,20,44,61,22,29,25,9,10,304,
"S01015860",37,56,25,75,63,31,31,18,6,8,349,
"S01015861",42,59,27,67,85,25,31,31,5,7,378,
"S01015862",41,57,23,53,73,23,26,29,14,6,352,
"S01015863",33,86,10,66,65,35,37,27,5,5,366,
"S01015864",9,57,15,80,129,10,16,10,3,8,336,
"S01015865",9,20,9,107,86,18,7,2,2,5,260,
"S01015866",19,27,22,66,52,31,7,10,0,2,237,
"S01015867",62,103,21,77,50,21,24,20,5,15,399,
"S01015868",42,48,27,46,37,20,21,11,6,0,259,
"S01015869",40,28,21,63,52,34,5,13,3,6,262,
"S01015870",31,43,24,56,36,18,9,4,0,7,226,
"S01015871",46,119,19,68,46,26,27,13,5,4,369,
"S01015872",69,77,64,65,61,23,11,16,1,7,400,
"S01015873",84,83,21,51,60,29,20,13,10,7,371,
"S01015874",57,41,58,47,33,27,3,10,6,6,278,
"S01015875",8,27,8,48,36,24,9,7,0,2,172,
"S01015876",12,14,24,46,30,32,5,1,1,3,169,
"S01015877",44,28,56,51,46,24,8,10,4,2,273,
"S01015878",98,207,35,99,44,13,13,13,3,22,550,
"S01015879",38,62,14,58,48,22,19,18,2,11,289,
"S01015880",142,149,24,76,42,13,16,6,7,10,486,
"S01015881",78,203,19,98,52,20,24,21,2,20,537,
"S01015882",72,108,20,57,46,13,18,11,5,18,370,
"S01015883",65,104,13,56,43,13,26,9,9,14,348,
"S01015884",109,116,18,65,60,20,22,22,7,11,454,
"S01015885",45,33,29,36,33,8,9,9,0,3,210,
"S01015886",55,52,34,56,65,26,34,19,9,11,363,
"S01015887",36,54,29,71,84,23,25,12,12,11,362,
"S01015888",65,133,28,77,67,25,25,25,5,15,468,
"S01015889",57,44,34,59,73,34,12,8,13,9,344,
"S01015890",24,29,22,55,64,23,24,19,11,9,275,
"S01015891",30,84,14,62,58,22,34,16,7,11,334,
"S01015892",27,81,16,51,96,34,25,26,8,12,376,
"S01015893",14,40,7,69,103,15,14,8,6,6,282,
"S01015894",15,53,10,72,105,11,19,9,6,10,306,
"S01015895",46,29,27,63,47,22,22,27,12,6,302,
"S01015896",33,44,17,42,65,33,32,29,2,8,305,
"S01015897",66,65,29,43,32,16,22,18,5,7,303,
"S01015898",55,70,30,50,55,24,29,27,6,7,354,
"S01015899",56,39,26,51,33,20,11,8,4,2,254,
"S01015900",49,107,11,45,31,12,26,19,4,9,314,
"S01015901",127,92,43,80,51,29,10,27,3,9,468,
"S01015902",32,37,25,54,41,34,21,27,9,8,293,
"S01015903",47,46,26,43,69,24,18,22,2,7,302,
"S01015904",27,37,17,38,53,25,27,19,3,5,248,
"S01015905",17,71,9,66,68,16,28,7,3,11,300,
"S01015906",8,30,11,46,84,21,13,2,6,7,226,
"S01015907",51,65,28,57,24,27,17,19,12,8,313,
"S01015908",87,98,62,88,72,51,20,25,4,8,521,
"S01015909",20,22,24,42,53,38,3,9,1,4,212,
"S01015910",52,35,39,82,76,41,16,20,3,8,372,
"S01015911",79,60,40,51,49,26,18,17,4,9,349,
"S01015912",57,73,31,59,35,28,8,10,4,12,321,
"S01015913",31,35,39,67,43,30,7,9,0,7,273,
"S01015914",16,29,9,28,52,25,26,21,13,6,230,
"S01015915",27,85,12,46,67,30,54,21,10,14,362,
"S01015916",59,37,27,27,47,30,32,15,3,7,284,
"S01015917",52,61,31,47,32,20,11,12,0,4,270,
"S01015918",70,80,63,87,39,36,15,6,3,7,402,
"S01015919",39,35,43,51,54,26,15,18,3,2,285,
"S01015920",6,44,10,84,109,17,11,6,7,4,298,
"S01015921",10,35,9,79,82,10,12,7,8,2,254,
"S01015922",16,20,17,66,100,36,14,5,4,4,279,
"S01015923",36,109,51,75,61,31,24,17,4,6,415,
"S01015924",89,86,28,56,47,28,33,16,4,9,392,
"S01015925",47,105,36,49,73,27,18,21,10,6,393,
"S01015926",50,34,59,72,66,33,19,7,6,9,352,
"S01015927",43,47,32,50,40,21,37,22,4,5,303,
"S01015928",16,46,16,70,90,29,12,11,4,9,298,
"S01015929",2,16,7,51,112,31,10,7,6,2,242,
"S01015930",5,60,6,40,126,18,42,11,7,6,311,
"S01015931",17,29,17,56,116,22,15,4,2,2,278,
"S01015932",59,57,30,87,66,29,22,15,11,7,383,
"S01015933",48,87,49,66,67,27,17,9,1,6,385,
"S01015934",5,34,16,33,71,6,13,10,6,3,194,
"S01015935",36,52,20,27,48,13,17,12,1,9,237,
"S01015936",83,78,36,77,53,16,4,14,3,5,367,
"S01015937",45,29,44,65,62,31,5,6,4,5,305,
"S01015938",28,16,27,49,66,19,7,8,8,3,233,
"S01015939",45,30,42,55,50,18,5,8,0,3,265,
"S01015940",66,63,32,65,55,30,29,18,6,6,370,
"S01015941",52,25,26,64,66,17,12,7,2,4,277,
"S01015942",21,36,18,43,76,20,19,11,5,5,259,
"S01015943",61,15,80,51,55,29,5,8,3,6,318,
"S01015944",41,7,74,33,36,17,2,6,5,3,225,
"S01015945",51,19,54,64,47,21,8,10,4,4,281,
"S01015946",9,18,17,54,127,22,20,3,3,2,273,
"S01015947",13,55,19,110,134,12,22,5,4,2,371,
"S01015948",36,23,49,66,69,10,3,9,1,5,269,
"S01015949",36,25,40,66,58,29,14,1,4,8,279,
"S01015950",34,22,21,50,15,20,10,11,7,8,195,
"S01015951",62,38,55,101,98,40,11,10,6,7,430,
"S01015952",14,6,10,54,51,19,7,7,2,4,172,
"S01015953",41,29,47,87,80,22,4,7,5,2,325,
