SuperWEB2(tm)

"Household"
"Data Zone (2022) by Household size - 5 groups, collapsed and Household tenure - 3 groups, collapsed"
"Counting: Households"

Filters:
"Default Summation","Households"

"Household size - 5 groups, collapsed","One person",,,"Two people",,,"Three people",,,"Four people",,,"Five or more people",,,
"Household tenure - 3 groups, collapsed","Owned","Social Rented by Council (LA) or Housing Association/ Registered Social Landlord","Private rented or living rent free","Owned","Social Rented by Council (LA) or Housing Association/ Registered Social Landlord","Private rented or living rent free","Owned","Social Rented by Council (LA) or Housing Association/ Registered Social Landlord","Private rented or living rent free","Owned","Social Rented by Council (LA) or Housing Association/ Registered Social Landlord","Private rented or living rent free","Owned","Social Rented by Council (LA) or Housing Association/ Registered Social Landlord","Private rented or living rent free",
"Data Zone (2022)",
"S01014706",59,52,96,54,34,59,30,11,32,17,7,33,10,2,13,
"S01014707",66,1,159,31,1,74,8,0,10,2,0,6,0,0,2,
"S01014708",38,59,105,12,29,45,7,13,13,4,8,7,1,0,0,
"S01014709",41,57,116,15,19,88,7,6,28,2,0,11,1,3,6,
"S01014710",54,31,71,19,11,95,4,7,44,1,2,20,0,0,14,
"S01014711",89,68,121,20,8,78,8,4,20,1,0,8,0,3,2,
"S01014712",61,0,48,48,3,70,11,1,16,4,2,25,1,0,10,
"S01014713",74,34,95,33,6,110,11,3,16,1,0,8,0,0,1,
"S01014714",38,58,80,26,22,114,6,1,22,3,4,14,0,1,8,
"S01014715",42,178,107,15,21,66,8,3,23,5,0,20,3,6,25,
"S01014716",26,58,48,9,21,88,2,6,47,0,2,29,0,0,14,
"S01014717",87,105,71,15,23,127,3,9,51,2,2,20,0,1,3,
"S01014718",66,73,84,42,15,78,9,2,15,6,1,8,3,2,0,
"S01014719",55,184,67,25,71,84,6,20,30,4,11,18,2,8,6,
"S01014720",87,155,70,42,55,95,14,15,19,7,2,9,2,3,4,
"S01014721",65,127,81,20,20,101,6,7,27,2,2,13,0,3,2,
"S01014722",123,152,104,53,42,94,11,11,13,7,9,6,2,3,0,
"S01014723",97,19,108,49,5,98,12,0,9,1,0,6,2,0,0,
"S01014724",138,56,91,71,13,92,7,11,10,8,0,1,1,0,2,
"S01014725",142,51,119,51,7,95,10,1,8,8,1,1,2,0,0,
"S01014726",135,15,52,97,2,90,31,3,18,15,0,2,2,0,1,
"S01014727",95,8,77,42,0,71,8,1,9,2,0,6,0,0,1,
"S01014728",218,57,125,110,14,138,15,5,16,8,4,8,1,3,1,
"S01014729",95,8,56,63,7,63,17,2,9,2,0,3,0,1,0,
"S01014730",94,31,25,69,15,61,23,11,11,6,9,3,0,3,1,
"S01014731",77,48,9,93,4,4,29,5,1,14,1,0,9,1,0,
"S01014732",163,7,62,106,1,111,30,2,17,14,0,6,0,0,1,
"S01014733",88,7,31,108,0,33,40,0,12,18,0,5,4,0,1,
"S01014734",64,0,3,103,0,12,45,0,8,26,0,4,8,1,0,
"S01014735",107,0,19,160,2,27,51,0,6,48,1,6,11,1,2,
"S01014736",51,4,7,68,0,5,19,2,4,31,0,0,8,0,0,
"S01014737",118,58,36,92,18,38,51,6,12,15,0,12,9,1,3,
"S01014738",71,0,9,98,0,15,32,0,3,22,0,0,5,0,3,
"S01014739",67,5,6,124,4,13,46,10,4,16,0,3,10,0,0,
"S01014740",58,14,8,73,9,26,48,7,9,47,3,2,12,7,1,
"S01014741",16,45,8,45,39,6,27,20,5,16,14,5,5,0,2,
"S01014742",46,72,23,47,34,34,30,24,15,19,11,7,6,7,2,
"S01014743",33,75,10,16,48,8,17,30,8,12,11,7,11,11,3,
"S01014744",48,69,10,43,31,19,23,27,9,24,10,4,13,8,0,
"S01014745",6,59,33,3,35,32,2,27,9,1,13,12,2,15,4,
"S01014746",66,64,63,41,21,68,11,13,23,3,7,8,0,11,2,
"S01014747",19,136,20,38,78,17,15,49,11,18,37,6,11,12,12,
"S01014748",31,63,51,21,40,68,13,17,18,9,11,8,4,6,5,
"S01014749",36,62,5,38,42,18,26,29,10,22,13,4,4,10,3,
"S01014750",32,120,18,25,55,9,17,41,6,13,24,5,9,18,0,
"S01014751",23,200,6,14,73,6,9,55,7,10,27,2,10,27,3,
"S01014752",25,42,5,49,33,5,21,22,11,16,11,7,12,12,1,
"S01014753",20,69,8,19,27,9,16,14,8,12,10,6,7,1,3,
"S01014754",75,94,17,40,39,24,19,22,15,15,10,5,6,4,3,
"S01014755",56,191,14,47,78,12,24,40,5,22,21,10,9,11,4,
"S01014756",37,59,7,23,39,10,9,34,6,9,13,5,0,2,4,
"S01014757",47,49,16,44,21,15,29,13,4,10,2,2,3,0,1,
"S01014758",82,81,11,67,24,6,26,8,6,16,7,0,6,3,5,
"S01014759",66,64,14,55,14,9,28,7,10,16,5,3,3,1,2,
"S01014760",40,3,8,72,0,11,24,1,8,23,1,4,6,2,3,
"S01014761",82,17,21,114,11,16,47,1,5,26,1,2,16,2,1,
"S01014762",93,4,20,135,0,33,65,7,14,43,0,18,16,0,6,
"S01014763",46,5,5,48,7,8,32,6,3,25,5,2,5,0,2,
"S01014764",41,8,7,96,11,11,55,7,2,48,3,0,7,1,2,
"S01014765",29,20,3,94,9,15,48,0,5,29,5,2,3,1,4,
"S01014766",68,0,2,120,3,8,58,3,3,49,0,2,7,0,5,
"S01014767",127,71,11,141,10,10,53,2,5,69,0,0,16,1,2,
"S01014768",91,13,7,93,11,12,36,2,5,28,1,0,6,0,1,
"S01014769",93,36,17,115,7,15,56,2,9,64,0,0,15,0,2,
"S01014770",69,12,13,89,4,8,42,0,4,45,0,1,11,0,0,
"S01014771",62,1,3,83,0,6,35,0,4,37,0,4,5,0,0,
"S01014772",122,8,39,118,3,21,62,4,9,46,2,3,13,0,2,
"S01014773",84,17,11,60,14,11,26,6,10,22,6,5,7,2,0,
"S01014774",55,4,8,92,4,18,37,0,4,47,0,3,7,1,1,
"S01014775",106,9,63,65,9,36,40,2,13,23,2,6,7,0,4,
"S01014776",93,19,10,56,5,7,34,4,5,12,4,2,3,1,0,
"S01014777",102,39,56,51,8,29,15,2,8,15,0,6,2,0,2,
"S01014778",88,50,20,123,28,20,38,10,10,26,7,0,5,0,2,
"S01014779",148,8,71,101,2,49,16,0,12,10,0,1,1,0,0,
"S01014780",101,19,10,90,3,11,29,0,2,35,2,0,6,0,0,
"S01014781",80,0,3,136,2,4,59,0,3,74,1,3,23,0,1,
"S01014782",53,13,6,94,4,5,50,0,2,55,0,2,19,0,1,
"S01014783",64,1,1,107,0,2,45,1,3,44,0,1,15,0,0,
"S01014784",67,1,1,113,0,0,35,0,2,65,0,2,15,0,1,
"S01014785",80,18,10,86,2,9,38,3,3,21,2,2,13,0,3,
"S01014786",52,0,4,62,0,3,31,0,3,25,3,4,8,0,1,
"S01014787",100,2,7,136,0,5,58,0,3,78,0,1,16,1,4,
"S01014788",103,29,12,64,5,23,17,0,7,13,0,5,3,0,1,
"S01014789",116,51,29,81,19,38,37,6,18,27,11,13,3,3,2,
"S01014790",135,27,28,125,24,35,47,10,13,29,2,13,5,2,0,
"S01014791",86,3,15,68,1,12,21,0,7,12,0,3,3,1,1,
"S01014792",127,70,52,84,34,53,18,27,18,14,12,6,6,7,0,
"S01014793",62,0,9,68,0,6,26,1,3,21,0,1,8,0,0,
"S01014794",81,0,2,117,1,3,35,0,2,23,0,4,13,0,3,
"S01014795",94,8,4,188,0,6,60,2,4,46,2,6,16,1,5,
"S01014796",87,2,4,127,0,7,38,0,2,24,0,2,6,1,0,
"S01014797",51,39,7,77,9,10,32,5,12,23,4,3,6,0,0,
"S01014798",94,78,23,49,22,26,20,7,10,5,5,8,1,4,0,
"S01014799",73,70,18,37,19,39,16,1,8,6,3,9,3,0,1,
"S01014800",72,70,27,37,25,45,7,9,6,14,1,5,1,0,0,
"S01014801",166,114,82,44,47,71,22,25,14,11,13,1,3,5,0,
"S01014802",106,86,26,50,35,22,17,10,6,11,1,3,1,1,1,
"S01014803",63,105,21,45,27,13,9,13,6,4,7,3,2,2,0,
"S01014804",92,68,15,52,35,26,34,16,7,14,6,2,1,7,8,
"S01014805",62,83,12,47,32,14,19,16,4,6,3,3,3,3,0,
"S01014806",59,143,26,40,53,24,17,34,6,19,22,7,1,7,3,
"S01014807",29,13,28,48,1,40,28,0,23,19,1,7,1,1,4,
"S01014808",97,0,17,103,2,23,30,0,2,18,0,0,5,0,1,
"S01014809",123,3,22,134,5,39,63,0,8,34,1,0,1,0,2,
"S01014810",50,18,8,104,6,15,41,3,8,35,1,2,4,0,1,
"S01014811",110,3,36,121,4,36,38,2,6,38,0,3,8,0,2,
"S01014812",103,5,6,132,5,12,71,5,2,49,0,5,15,0,2,
"S01014813",62,17,14,69,8,14,29,0,5,21,4,3,5,0,1,
"S01014814",30,106,22,29,49,18,7,22,6,7,12,3,3,8,0,
"S01014815",77,6,16,95,10,31,26,1,1,12,1,1,1,0,0,
"S01014816",63,35,20,73,20,20,16,8,6,7,2,4,1,2,4,
"S01014817",18,46,35,33,42,48,6,9,8,5,14,3,0,3,0,
"S01014818",71,46,50,49,28,62,7,13,22,2,8,3,2,6,4,
"S01014819",72,1,28,60,0,52,20,1,14,4,0,4,0,0,0,
"S01014820",96,2,45,98,3,59,44,1,27,17,1,14,2,0,4,
"S01014821",8,53,51,12,25,47,4,9,30,4,9,12,0,1,3,
"S01014822",71,4,20,101,3,33,22,2,24,14,2,8,4,0,1,
"S01014823",108,16,33,100,8,33,39,3,9,23,5,2,11,0,0,
"S01014824",172,94,79,90,14,65,23,15,16,12,2,0,0,7,3,
"S01014825",115,79,53,71,44,66,20,17,22,26,10,4,7,13,3,
"S01014826",53,13,18,71,10,25,26,3,4,20,5,3,9,4,2,
"S01014827",91,70,59,55,33,40,17,9,11,8,6,3,2,4,0,
"S01014828",99,190,58,73,56,59,12,11,17,8,6,0,1,4,0,
"S01014829",164,77,85,112,35,130,14,11,12,8,3,5,1,0,0,
"S01014830",136,7,54,101,7,91,16,1,22,9,0,6,4,2,1,
"S01014831",127,112,86,88,74,71,14,26,17,7,15,8,0,1,0,
"S01014832",60,14,65,57,3,64,13,1,15,0,0,2,0,2,2,
"S01014833",74,27,51,75,10,54,15,4,6,10,3,5,0,0,4,
"S01014834",63,7,42,51,8,58,5,3,4,3,4,1,0,0,0,
"S01014835",53,27,40,33,22,52,2,4,3,1,8,1,0,0,0,
"S01014836",73,90,37,48,41,55,10,7,9,5,11,6,2,4,2,
"S01014837",157,34,100,87,17,101,13,9,21,8,9,3,1,0,1,
"S01014838",117,109,71,69,38,81,20,24,14,11,14,6,0,2,0,
"S01014839",64,73,21,43,27,19,19,8,5,8,4,2,4,0,4,
"S01014840",67,64,27,43,13,60,7,7,20,11,5,8,0,4,6,
"S01014841",124,52,35,112,12,60,24,3,18,22,1,6,3,0,0,
"S01014842",49,84,48,24,12,39,4,2,12,0,0,1,0,5,1,
"S01014843",104,128,45,88,20,59,25,16,18,7,5,4,6,2,4,
"S01014844",132,25,88,118,5,103,20,3,15,15,3,12,2,0,3,
"S01014845",117,96,106,53,34,114,12,15,13,5,7,7,2,4,6,
"S01014846",139,53,93,63,7,98,8,1,4,4,0,7,0,0,0,
"S01014847",153,51,98,71,14,107,18,1,10,4,3,1,4,0,4,
"S01014848",77,22,27,52,12,61,14,3,25,14,2,6,3,2,2,
"S01014849",174,33,133,81,18,147,15,11,18,6,4,6,0,4,2,
"S01014850",157,24,135,68,0,101,12,3,18,4,4,2,2,0,0,
"S01014851",140,51,151,70,17,134,7,6,17,4,4,1,1,1,2,
"S01014852",111,73,115,42,17,88,8,9,8,4,7,9,1,7,6,
"S01014853",75,52,73,19,17,52,1,4,13,1,0,2,0,3,0,
"S01014854",63,9,51,27,2,97,18,1,14,10,1,13,0,1,6,
"S01014855",123,41,51,82,16,98,24,10,21,11,0,5,0,0,1,
"S01014856",130,25,87,49,4,74,19,2,11,8,0,0,2,0,0,
"S01014857",111,71,62,74,13,76,25,2,13,7,3,3,1,0,0,
"S01014858",83,30,55,70,8,87,16,2,15,21,0,12,8,0,4,
"S01014859",113,4,42,84,1,72,32,0,24,13,0,6,3,2,6,
"S01014860",61,4,43,69,0,71,23,1,25,12,0,11,6,0,7,
"S01014861",129,33,77,50,2,93,16,7,11,9,5,4,0,0,0,
"S01014862",95,6,53,84,4,106,37,11,26,27,4,8,3,0,4,
"S01014863",117,116,58,75,34,62,28,9,18,15,5,8,11,8,4,
"S01014864",90,11,60,88,5,72,21,3,18,23,1,3,5,1,3,
"S01014865",99,66,88,37,7,71,12,6,8,4,2,5,0,0,2,
"S01014866",120,6,45,56,2,63,8,1,7,8,0,2,1,0,1,
"S01014867",63,92,40,69,9,44,17,5,5,7,3,2,2,2,1,
"S01014868",126,87,57,142,35,82,23,19,16,16,5,5,2,1,2,
"S01014869",159,7,40,133,14,63,39,5,14,28,6,6,4,1,2,
"S01014870",122,12,26,83,8,52,35,1,13,12,0,4,3,0,0,
"S01014871",110,135,57,80,52,68,29,9,15,17,4,11,5,2,1,
"S01014872",44,4,12,67,2,10,49,2,8,59,1,4,12,0,0,
"S01014873",56,2,9,91,1,10,42,0,1,49,0,2,12,1,1,
"S01014874",72,1,11,91,0,20,27,0,0,33,0,4,16,0,0,
"S01014875",182,8,22,127,2,36,49,0,14,45,2,5,6,1,2,
"S01014876",65,5,16,92,2,15,33,0,4,29,0,1,5,0,0,
"S01014877",109,38,54,81,1,45,28,3,2,22,0,5,5,0,0,
"S01014878",52,0,3,103,1,7,37,0,3,50,0,3,12,2,2,
"S01014879",124,10,42,116,6,33,37,1,10,39,1,0,12,3,0,
"S01014880",59,13,14,78,7,20,42,3,4,31,0,3,16,2,0,
"S01014881",106,10,13,119,1,28,43,4,10,53,2,5,11,0,2,
"S01014882",109,9,15,106,4,17,35,4,2,45,1,7,8,0,1,
"S01014883",64,0,9,80,1,10,14,0,6,15,0,3,3,1,1,
"S01014884",164,33,42,115,11,36,43,1,10,34,0,7,10,0,3,
"S01014885",152,3,21,155,2,25,68,0,13,35,1,3,15,0,3,
"S01014886",122,6,17,122,7,23,48,0,13,31,2,1,5,0,1,
"S01014887",116,61,83,63,14,63,15,5,13,7,2,11,1,0,1,
"S01014888",108,47,119,49,9,90,12,4,9,8,0,2,0,0,0,
"S01014889",66,1,18,102,1,50,24,2,11,15,0,8,0,0,0,
"S01014890",213,20,116,119,6,133,27,0,16,17,2,5,6,0,4,
"S01014891",145,34,107,111,3,95,43,3,1,26,0,4,11,0,4,
"S01014892",158,3,44,116,4,68,45,4,15,23,0,14,4,0,9,
"S01014893",107,6,39,83,8,71,20,0,20,19,1,7,4,1,0,
"S01014894",77,0,44,93,4,77,37,3,16,29,0,12,8,0,3,
"S01014895",86,7,42,48,2,83,15,1,22,10,0,10,7,0,1,
"S01014896",46,72,45,38,24,52,11,4,17,3,0,6,3,2,0,
"S01014897",82,9,43,63,8,92,12,4,26,9,0,13,3,0,1,
"S01014898",133,10,77,84,8,111,20,0,34,10,0,14,3,0,13,
"S01014899",85,27,59,61,0,63,13,0,11,9,0,5,2,0,3,
"S01014900",54,3,37,43,0,43,10,0,26,3,1,6,0,0,4,
"S01014901",125,11,41,91,3,52,16,0,15,18,1,14,0,2,8,
"S01014902",96,2,58,81,2,73,8,0,12,10,0,6,4,0,3,
"S01014903",103,14,30,92,1,35,36,0,13,9,0,17,3,0,5,
"S01014904",134,123,91,77,2,82,14,3,16,9,3,9,5,0,0,
"S01014905",135,1,45,130,2,49,30,0,13,23,1,13,6,1,3,
"S01014906",83,2,38,40,2,35,24,1,10,6,0,9,1,0,3,
"S01014907",145,1,65,113,0,85,17,0,21,11,0,18,4,0,7,
"S01014908",69,2,58,65,0,65,5,0,20,6,0,7,2,0,3,
"S01014909",83,0,60,69,3,60,25,2,12,17,0,7,0,0,1,
"S01014910",90,2,81,55,0,89,17,0,7,13,0,11,3,0,0,
"S01014911",146,2,69,79,3,67,29,0,17,9,1,9,1,0,2,
"S01014912",129,0,46,49,1,55,19,0,9,13,0,5,3,0,0,
"S01014913",153,66,158,84,13,137,14,0,14,9,0,12,3,0,0,
"S01014914",153,15,76,103,6,88,26,4,19,11,0,4,2,0,0,
"S01014915",83,2,28,120,0,38,31,0,4,24,0,10,2,0,2,
"S01014916",143,29,133,85,3,109,22,1,8,15,2,6,1,0,0,
"S01014917",75,9,57,84,4,72,25,0,17,26,1,6,4,0,1,
"S01014918",163,1,42,79,2,72,21,0,16,17,0,7,4,0,0,
"S01014919",108,1,29,83,0,52,28,2,31,19,0,15,1,1,1,
"S01014920",128,1,64,77,1,79,20,0,11,10,0,5,5,0,3,
"S01014921",143,2,45,150,0,49,36,0,13,30,0,11,0,0,0,
"S01014922",127,3,43,124,0,43,36,0,19,23,0,15,2,0,17,
"S01014923",116,10,32,91,0,73,34,0,21,15,0,7,4,0,23,
"S01014924",147,1,45,113,0,45,37,1,9,35,0,5,16,0,2,
"S01014925",175,38,57,105,11,79,17,3,29,18,2,11,4,0,0,
"S01014926",103,6,89,95,3,107,16,0,23,11,1,15,5,0,8,
"S01014927",161,45,58,173,4,77,36,2,22,15,0,10,5,0,4,
"S01014928",130,1,41,120,0,58,24,3,9,21,0,3,3,0,6,
"S01014929",174,19,72,81,6,98,19,1,16,4,0,16,2,0,1,
"S01014930",106,1,7,100,1,6,36,0,4,24,0,2,7,1,0,
"S01014931",61,2,12,69,2,10,33,0,4,31,2,3,4,0,1,
"S01014932",129,32,21,138,19,21,29,9,9,26,0,7,7,2,0,
"S01014933",133,10,13,111,9,26,27,2,15,24,2,6,6,2,1,
"S01014934",87,11,7,87,4,17,34,0,5,17,2,8,6,0,0,
"S01014935",110,1,19,147,0,15,37,0,4,25,0,5,3,0,0,
"S01014936",105,0,16,155,2,17,55,0,5,55,0,3,15,0,2,
"S01014937",85,0,2,135,2,7,63,1,7,57,0,4,23,0,1,
"S01014938",82,0,2,107,0,13,37,1,3,38,0,3,14,0,4,
"S01014939",62,0,1,130,0,1,56,1,1,66,0,3,17,0,1,
"S01014940",163,4,36,144,0,39,45,1,21,29,0,11,4,0,2,
"S01014941",76,3,11,91,0,9,29,0,9,29,0,6,7,0,3,
"S01014942",148,0,55,88,0,52,15,0,11,6,0,7,2,0,0,
"S01014943",168,0,37,109,0,42,36,1,9,24,0,9,9,0,3,
"S01014944",83,11,2,111,1,4,52,1,0,63,1,7,15,0,3,
"S01014945",81,2,4,115,0,3,61,0,4,59,0,1,9,0,0,
"S01014946",177,40,50,114,3,33,37,3,14,36,4,6,11,4,2,
"S01014947",63,2,3,122,0,4,61,0,3,74,2,8,11,0,4,
"S01014948",74,17,4,112,4,8,53,0,7,66,0,1,18,1,0,
"S01014949",71,0,6,103,0,7,35,0,2,59,0,4,16,1,2,
"S01014950",50,1,6,73,0,3,36,0,1,62,0,1,9,1,2,
"S01014951",86,0,10,80,0,10,43,0,2,49,0,3,18,0,2,
"S01014952",59,0,2,136,0,0,53,0,0,57,0,4,14,0,4,
"S01014953",79,66,8,53,40,14,27,23,13,24,8,4,10,7,1,
"S01014954",93,27,9,90,26,16,35,15,16,37,5,8,16,8,5,
"S01014955",74,34,12,67,34,11,44,15,5,35,3,4,13,6,7,
"S01014956",83,59,24,67,36,38,43,35,23,25,10,16,15,6,3,
"S01014957",104,73,13,111,25,8,37,12,15,26,5,8,15,7,2,
"S01014958",66,42,20,50,26,30,31,24,27,20,12,28,12,9,19,
"S01014959",61,94,30,36,45,31,20,42,30,11,21,17,4,20,15,
"S01014960",42,73,28,28,54,27,13,27,12,10,12,13,6,11,5,
"S01014961",27,66,15,21,76,20,19,47,15,13,24,6,7,43,9,
"S01014962",61,32,29,57,27,26,12,22,19,6,19,3,1,10,7,
"S01014963",106,31,38,91,18,44,35,10,9,9,2,4,1,2,2,
"S01014964",76,4,19,103,5,30,46,0,12,30,0,7,7,0,3,
"S01014965",49,0,12,66,2,18,25,1,7,11,1,5,4,0,4,
"S01014966",90,2,23,77,2,74,38,0,24,19,0,13,3,0,0,
"S01014967",62,44,26,67,29,44,25,13,13,5,4,12,0,3,0,
"S01014968",101,4,26,106,5,26,51,6,9,66,0,6,9,0,0,
"S01014969",56,1,8,75,0,14,49,2,20,37,0,8,13,5,3,
"S01014970",87,18,7,98,19,13,55,4,8,53,3,5,8,2,1,
"S01014971",62,5,5,59,1,6,35,5,4,35,1,1,5,0,4,
"S01014972",96,153,33,60,66,27,19,32,15,23,8,6,2,4,2,
"S01014973",37,123,22,25,56,10,7,27,11,9,13,0,1,8,0,
"S01014974",12,72,8,6,50,11,7,29,6,0,18,3,0,8,2,
"S01014975",16,82,2,10,54,9,5,21,7,6,19,3,2,6,2,
"S01014976",67,34,34,83,15,33,29,3,12,14,0,3,3,1,1,
"S01014977",90,31,39,91,23,60,17,2,16,9,3,7,0,0,2,
"S01014978",20,64,15,23,59,39,7,24,20,5,11,10,1,7,4,
"S01014979",56,151,18,37,75,20,16,49,13,5,18,6,2,10,8,
"S01014980",58,65,24,72,24,30,32,13,15,22,5,12,4,1,4,
"S01014981",77,132,33,53,52,42,18,18,19,19,14,8,2,4,2,
"S01014982",19,77,6,21,69,13,14,45,4,5,37,3,7,17,8,
"S01014983",50,11,15,55,10,20,24,11,19,20,8,9,12,10,8,
"S01014984",44,11,9,74,15,21,22,8,1,19,4,3,4,8,2,
"S01014985",100,63,43,71,36,60,24,9,31,17,7,8,1,3,3,
"S01014986",51,48,34,57,53,53,21,25,23,6,10,10,4,9,5,
"S01014987",54,222,11,31,70,16,22,44,3,11,30,3,9,18,5,
"S01014988",18,91,15,20,62,15,17,47,6,9,38,2,3,24,9,
"S01014989",23,39,2,28,20,9,17,16,2,17,17,2,6,7,0,
"S01014990",4,80,8,2,56,3,4,43,0,2,28,1,0,21,0,
"S01014991",28,73,4,22,44,16,8,33,9,2,15,7,3,11,2,
"S01014992",92,40,29,62,23,60,27,18,14,17,7,15,3,3,8,
"S01014993",21,88,7,19,44,7,19,27,2,11,12,7,4,11,1,
"S01014994",61,44,23,45,24,26,33,13,12,20,12,6,5,7,4,
"S01014995",81,4,14,121,3,13,40,0,6,64,1,1,16,1,1,
"S01014996",31,0,0,59,0,1,27,0,0,38,0,0,8,0,0,
"S01014997",139,3,32,118,4,22,43,3,0,43,0,2,13,0,3,
"S01014998",61,0,3,85,1,8,37,0,2,58,1,3,22,0,3,
"S01014999",75,0,1,93,1,5,61,1,2,65,2,1,4,0,5,
"S01015000",67,0,1,90,1,1,27,0,1,49,0,4,14,0,0,
"S01015001",81,7,9,111,2,15,48,0,6,72,0,6,23,1,6,
"S01015002",85,0,17,101,1,24,34,1,4,48,1,6,13,0,2,
"S01015003",70,1,2,135,1,5,35,0,2,68,0,4,18,0,1,
"S01015004",103,1,9,158,2,3,52,0,6,71,0,4,18,0,0,
"S01015005",62,0,10,132,0,7,51,0,5,72,0,5,23,0,0,
"S01015006",176,1,9,144,0,7,55,0,1,49,0,5,21,0,3,
"S01015007",132,0,6,139,0,4,76,2,4,69,3,5,16,3,0,
"S01015008",69,16,2,105,4,6,50,1,3,30,0,3,6,2,3,
"S01015009",78,27,11,107,11,11,47,9,8,59,7,4,12,3,2,
"S01015010",83,22,5,117,15,13,67,7,5,52,3,7,15,2,1,
"S01015011",108,76,21,76,32,24,34,7,17,12,9,6,7,2,4,
"S01015012",91,77,23,59,24,26,34,12,15,16,6,9,10,2,6,
"S01015013",78,49,11,100,20,16,48,8,16,33,6,6,10,6,8,
"S01015014",83,102,22,84,28,25,45,15,11,37,8,8,10,9,2,
"S01015015",71,5,17,101,12,25,45,3,10,56,0,9,9,0,1,
"S01015016",146,45,21,119,9,16,49,8,4,37,3,6,5,2,4,
"S01015017",85,50,20,103,16,18,41,10,10,31,8,8,13,9,5,
"S01015018",81,113,33,57,27,26,35,12,7,38,2,3,9,0,3,
"S01015019",90,36,13,100,9,11,52,5,3,34,6,0,4,1,2,
"S01015020",101,6,26,120,0,35,53,3,8,41,1,8,19,0,1,
"S01015021",86,11,13,129,14,20,57,10,8,74,5,6,16,0,6,
"S01015022",102,0,14,112,0,9,37,0,7,26,0,1,4,0,0,
"S01015023",77,1,4,107,2,2,37,0,4,35,0,2,7,0,0,
"S01015024",94,0,2,115,2,7,45,0,8,42,0,1,17,3,2,
"S01015025",39,0,1,79,1,0,31,1,4,38,0,4,10,0,2,
"S01015026",57,11,0,139,3,1,50,0,4,62,1,3,12,0,0,
"S01015027",66,13,4,91,1,4,35,0,3,38,2,1,8,0,1,
"S01015028",98,2,0,171,0,3,60,0,4,63,0,4,21,1,2,
"S01015029",43,0,1,84,2,2,38,0,0,35,1,2,6,0,0,
"S01015030",46,30,7,63,13,12,39,9,15,40,9,7,8,0,3,
"S01015031",40,0,2,61,0,2,36,1,1,46,0,0,8,0,0,
"S01015032",92,9,5,159,5,14,56,2,4,64,1,6,10,2,4,
"S01015033",109,3,21,152,4,21,63,0,3,53,1,0,12,0,0,
"S01015034",48,0,0,106,0,5,49,0,2,47,0,1,13,0,0,
"S01015035",63,2,5,116,0,7,38,1,0,55,0,2,17,0,3,
"S01015036",125,1,26,136,1,24,39,0,10,20,0,5,7,0,4,
"S01015037",130,3,21,96,5,25,35,0,3,37,2,7,8,1,0,
"S01015038",137,80,34,65,19,36,24,4,13,16,0,5,2,0,1,
"S01015039",36,0,1,90,0,4,31,0,4,28,0,5,11,0,0,
"S01015040",68,3,1,117,2,6,25,0,0,18,0,2,11,0,0,
"S01015041",61,1,12,80,1,24,33,3,6,18,1,7,3,0,0,
"S01015042",72,0,23,76,2,31,37,1,19,29,0,14,2,1,4,
"S01015043",71,2,21,90,1,32,40,2,23,22,1,25,4,1,3,
"S01015044",85,1,7,126,1,2,49,0,1,40,0,4,8,0,3,
"S01015045",94,0,21,83,1,31,52,1,19,29,0,13,7,0,6,
"S01015046",97,4,25,55,7,45,33,2,28,7,0,13,1,0,1,
"S01015047",63,0,13,54,1,20,31,0,18,19,4,6,1,0,2,
"S01015048",156,8,25,123,14,37,59,1,15,43,6,16,10,0,2,
"S01015049",86,0,4,125,0,2,53,0,3,47,0,1,10,0,6,
"S01015050",86,0,5,128,1,2,48,0,1,38,2,7,10,1,1,
"S01015051",128,18,55,110,3,46,46,3,22,25,2,18,3,1,5,
"S01015052",96,5,43,81,2,48,36,0,14,15,0,7,3,2,0,
"S01015053",156,20,45,110,15,44,64,5,25,44,1,12,4,0,1,
"S01015054",102,2,23,114,0,18,52,0,9,48,0,10,14,0,1,
"S01015055",84,16,20,62,4,17,15,5,11,15,5,4,2,1,2,
"S01015056",61,39,7,76,16,11,37,17,6,28,1,6,15,3,1,
"S01015057",57,12,17,128,2,5,49,0,8,43,0,4,6,0,0,
"S01015058",49,16,8,61,19,6,31,11,4,17,4,9,7,1,3,
"S01015059",20,2,1,34,4,4,33,0,2,41,1,0,9,0,1,
"S01015060",52,25,4,62,31,9,27,17,11,38,14,4,19,15,4,
"S01015061",82,43,20,121,17,18,39,6,10,40,1,2,6,1,1,
"S01015062",70,4,6,115,1,2,32,1,5,28,0,0,6,0,0,
"S01015063",17,12,7,53,17,6,35,11,1,46,9,2,11,6,1,
"S01015064",57,25,4,87,7,2,51,1,2,50,0,2,13,0,1,
"S01015065",16,0,0,44,0,0,65,4,2,100,0,1,21,2,1,
"S01015066",8,2,11,41,0,9,45,1,9,45,1,2,11,0,2,
"S01015067",52,11,0,64,8,9,24,6,1,18,2,0,8,0,2,
"S01015068",18,21,7,51,21,15,35,16,8,40,7,3,6,6,4,
"S01015069",15,0,4,56,0,4,37,0,5,65,1,0,11,0,0,
"S01015070",34,6,13,65,10,9,35,6,2,44,2,1,8,1,1,
"S01015071",54,18,5,73,22,23,42,5,9,49,7,0,16,4,2,
"S01015072",49,17,13,69,13,17,37,5,3,26,1,1,12,2,0,
