SuperWEB2(tm)

"Household"
"Data Zone (2022) by Type of accomodation - 3 groups, collapsed and Household size - 5 groups, collapsed"
"Counting: Households"

Filters:
"Default Summation","Households"

"Type of accomodation - 3 groups, collapsed","Whole house or bungalow",,,,,"Flat, maisonette or apartment",,,,,"Caravan or other mobile or temporary structure",,,,,
"Household size - 5 groups, collapsed","One person","Two people","Three people","Four people","Five or more people","One person","Two people","Three people","Four people","Five or more people","One person","Two people","Three people","Four people","Five or more people",
"Data Zone (2022)",
"S01014863",36,34,16,12,12,255,133,39,16,10,0,0,0,0,0,
"S01014864",29,48,17,16,4,132,112,25,11,5,0,0,0,0,0,
"S01014865",8,4,4,1,1,245,113,25,8,1,0,0,0,0,0,
"S01014866",24,15,3,2,0,149,106,16,7,2,0,0,0,0,0,
"S01014867",4,4,3,1,0,191,125,24,12,7,0,0,0,0,0,
"S01014868",9,18,4,9,2,259,243,54,20,2,0,0,0,0,0,
"S01014869",29,40,19,21,4,177,171,38,20,3,0,0,0,0,0,
"S01014870",8,15,9,7,1,153,126,40,10,2,0,0,0,0,0,
"S01014871",4,11,11,14,5,299,189,42,21,3,0,0,0,0,0,
"S01014872",10,38,30,49,10,51,41,29,12,1,0,0,0,0,0,
"S01014873",21,68,27,39,11,46,39,18,12,3,0,0,0,0,0,
"S01014874",26,55,21,28,12,57,56,6,11,2,0,0,0,0,0,
"S01014875",37,50,15,19,6,177,115,48,32,5,0,0,0,0,0,
"S01014876",11,32,13,14,5,73,77,24,16,1,0,0,0,0,0,
"S01014877",17,17,10,10,4,184,113,24,15,1,0,0,0,0,0,
"S01014878",21,78,30,46,14,34,34,9,7,1,0,0,0,0,0,
"S01014879",64,84,27,27,12,116,71,18,17,2,0,0,0,0,0,
"S01014880",37,53,28,22,16,48,52,21,12,4,0,0,0,0,0,
"S01014881",23,66,27,42,8,103,81,28,18,5,0,0,0,0,0,
"S01014882",54,76,29,38,6,77,51,12,11,1,0,0,0,0,0,
"S01014883",9,22,11,17,6,64,69,11,5,4,0,0,0,0,0,
"S01014884",23,31,16,25,8,216,128,38,18,2,0,0,0,0,0,
"S01014885",47,77,37,20,12,129,103,44,18,2,0,0,0,0,0,
"S01014886",31,66,27,16,5,112,87,35,19,2,0,0,0,0,0,
"S01014887",12,1,0,3,1,249,143,31,17,1,0,0,0,0,0,
"S01014888",1,6,3,2,0,275,142,27,6,0,0,0,0,0,0,
"S01014889",0,8,4,4,0,81,146,33,20,0,0,0,0,0,0,
"S01014890",24,48,15,9,6,321,208,28,11,4,0,0,0,0,0,
"S01014891",35,40,22,14,6,251,169,28,16,7,0,0,0,0,0,
"S01014892",55,59,26,16,7,150,133,39,21,4,0,0,0,0,0,
"S01014893",22,23,7,7,2,131,138,33,16,4,0,0,0,0,0,
"S01014894",17,13,15,17,7,107,161,41,25,6,0,0,0,0,0,
"S01014895",8,7,1,3,2,126,122,37,17,4,0,0,0,0,0,
"S01014896",4,6,4,2,2,160,109,27,11,3,0,0,0,0,0,
"S01014897",6,9,3,4,0,128,157,39,15,4,0,2,0,0,0,
"S01014898",7,7,7,1,6,215,196,47,20,10,0,0,0,0,0,
"S01014899",14,22,6,3,5,157,98,18,9,2,0,0,0,0,0,
"S01014900",5,23,3,2,0,89,64,31,8,5,0,0,0,0,0,
"S01014901",21,14,3,1,0,159,131,31,32,9,0,1,0,0,0,
"S01014902",7,10,1,2,0,148,142,16,14,4,0,0,0,0,0,
"S01014903",10,18,12,2,3,132,110,38,25,5,0,1,0,0,0,
"S01014904",11,19,4,2,1,339,147,29,18,4,0,0,0,0,0,
"S01014905",16,35,6,15,3,162,145,33,24,7,0,0,0,0,0,
"S01014906",4,2,1,0,1,119,78,32,15,3,0,0,0,0,0,
"S01014907",5,11,2,5,3,203,187,33,26,8,0,0,0,0,0,
"S01014908",2,6,0,5,0,125,126,28,8,5,0,0,0,0,0,
"S01014909",8,5,9,11,0,135,129,29,16,1,0,0,1,0,0,
"S01014910",3,3,2,0,0,168,140,25,22,3,0,0,0,0,0,
"S01014911",37,32,8,5,0,179,117,38,14,2,0,0,0,0,0,
"S01014912",45,33,12,8,1,128,76,12,7,3,0,0,0,0,0,
"S01014913",4,6,1,2,0,372,228,31,19,3,0,0,0,0,0,
"S01014914",15,21,9,3,1,229,180,40,12,2,0,0,0,0,0,
"S01014915",30,39,14,13,3,83,119,23,20,3,0,0,0,0,0,
"S01014916",28,25,10,6,1,277,167,21,14,0,0,0,0,0,0,
"S01014917",15,30,11,11,3,126,129,33,25,2,0,0,0,0,0,
"S01014918",12,20,14,12,4,196,133,31,14,0,0,0,0,0,0,
"S01014919",3,6,3,5,2,132,129,54,33,1,0,0,0,0,0,
"S01014920",6,9,2,1,3,183,151,28,14,5,0,0,0,0,0,
"S01014921",17,19,6,2,0,176,183,43,39,0,0,0,0,0,0,
"S01014922",10,14,6,6,0,163,156,49,34,14,0,0,0,0,0,
"S01014923",10,20,6,4,4,146,144,52,22,23,0,0,0,0,0,
"S01014924",33,55,28,24,15,156,103,19,15,5,0,0,0,0,0,
"S01014925",88,67,7,14,3,181,128,43,16,3,0,0,0,0,0,
"S01014926",19,27,7,10,4,182,178,34,22,8,0,0,0,1,0,
"S01014927",19,19,9,10,4,245,232,50,15,4,0,0,0,0,0,
"S01014928",32,32,17,15,4,140,146,21,8,5,0,0,0,0,0,
"S01014929",17,14,10,3,2,251,174,26,15,1,0,0,0,0,0,
"S01014930",44,73,35,24,6,70,34,4,3,2,0,0,0,0,0,
"S01014931",27,37,24,23,7,47,48,13,10,0,0,0,0,0,0,
"S01014932",60,78,24,25,6,125,100,23,10,2,0,0,0,0,0,
"S01014933",48,48,11,16,5,108,96,35,16,4,0,0,0,0,0,
"S01014934",45,64,24,18,6,60,45,11,7,0,0,0,0,0,0,
"S01014935",40,76,33,25,2,90,88,8,6,1,0,0,0,0,0,
"S01014936",41,120,48,55,15,80,54,12,3,2,0,0,0,0,0,
"S01014937",24,77,45,43,21,63,63,24,18,5,0,0,0,0,0,
"S01014938",50,86,35,34,15,36,37,7,3,1,0,0,0,0,0,
"S01014939",60,130,52,66,17,5,2,3,3,1,0,0,0,0,0,
"S01014940",34,54,25,21,4,167,130,41,15,1,0,0,0,0,0,
"S01014941",38,60,16,28,10,55,40,17,4,2,0,0,0,0,0,
"S01014942",19,24,9,6,2,182,117,18,7,0,0,0,0,0,0,
"S01014943",32,51,19,23,8,168,101,28,10,4,0,0,0,0,0,
"S01014944",82,111,52,67,12,14,3,1,4,2,0,0,0,0,0,
"S01014945",72,110,58,54,9,17,12,7,6,0,0,0,0,0,0,
"S01014946",50,58,25,29,11,217,93,25,14,4,0,0,0,0,0,
"S01014947",48,115,52,75,12,21,11,8,8,4,0,0,0,0,0,
"S01014948",71,111,55,66,17,24,9,8,1,3,0,0,0,0,0,
"S01014949",72,100,35,58,16,6,10,2,2,4,0,0,0,0,0,
"S01014950",22,57,35,60,14,35,19,2,5,0,0,0,0,0,0,
"S01014951",40,69,38,52,18,58,21,6,3,0,0,0,0,0,0,
"S01014952",59,136,50,59,14,2,4,3,0,4,0,0,0,0,0,
"S01014953",42,35,22,22,4,109,71,40,14,10,0,0,0,0,0,
"S01014954",56,80,35,24,16,74,55,31,25,10,0,0,0,0,0,
"S01014955",51,47,39,33,12,67,65,26,10,14,0,0,0,0,0,
"S01014956",33,39,33,19,12,133,102,68,29,15,0,0,0,0,0,
"S01014957",75,78,36,21,10,112,67,23,17,9,0,0,0,0,0,
"S01014958",11,6,10,7,8,113,100,72,53,34,0,0,0,0,0,
"S01014959",16,10,7,7,6,169,102,84,42,30,0,0,0,0,1,
"S01014960",13,9,15,12,11,129,99,37,23,10,1,0,0,0,0,
"S01014961",15,32,20,15,33,89,85,61,29,25,0,0,0,0,1,
"S01014962",1,4,2,2,4,118,106,49,29,20,0,0,0,0,0,
"S01014963",11,13,5,6,4,165,140,49,9,4,0,0,0,0,0,
"S01014964",18,23,22,10,6,81,115,36,28,4,0,0,0,0,0,
"S01014965",10,11,10,4,0,53,75,23,13,7,0,0,0,0,0,
"S01014966",3,4,6,1,0,115,149,56,28,3,0,0,0,0,0,
"S01014967",4,1,0,2,0,128,139,49,19,3,0,0,0,0,0,
"S01014968",31,69,34,59,9,101,72,28,13,0,0,0,0,0,0,
"S01014969",16,38,47,21,9,45,51,27,24,7,0,0,0,0,0,
"S01014970",46,64,41,45,5,70,63,26,15,4,0,0,0,0,0,
"S01014971",24,43,30,33,7,45,23,10,3,1,0,0,0,0,0,
"S01014972",24,6,5,8,1,258,146,59,29,8,0,3,0,0,0,
"S01014973",13,4,4,2,1,168,86,38,22,8,0,0,0,0,0,
"S01014974",6,1,6,0,0,86,62,38,22,9,0,0,0,0,0,
"S01014975",2,3,1,0,2,99,73,32,27,8,0,0,0,0,0,
"S01014976",10,22,14,8,6,128,108,27,7,1,0,0,0,0,0,
"S01014977",8,17,6,8,0,150,157,31,15,4,0,0,0,0,0,
"S01014978",0,3,1,2,4,99,118,50,28,8,0,0,0,0,0,
"S01014979",7,9,7,10,2,221,121,72,19,16,0,0,0,0,0,
"S01014980",23,28,11,6,3,120,98,48,32,3,0,0,1,0,0,
"S01014981",19,23,8,6,4,223,127,47,33,6,0,0,0,0,0,
"S01014982",48,72,51,40,21,56,31,10,3,7,0,0,0,0,0,
"S01014983",32,46,22,18,11,44,39,31,17,15,0,0,0,0,0,
"S01014984",40,76,24,22,10,24,30,7,6,4,0,0,0,0,0,
"S01014985",8,3,4,2,0,199,165,60,28,6,0,0,0,0,0,
"S01014986",44,48,25,12,12,89,111,44,14,2,0,1,0,0,0,
"S01014987",18,16,29,20,20,268,104,40,24,8,0,0,0,0,0,
"S01014988",30,39,34,22,24,97,57,36,27,12,0,0,0,0,0,
"S01014989",15,29,10,17,6,49,31,22,19,9,0,0,0,0,0,
"S01014990",19,28,26,24,16,71,29,19,7,6,0,0,0,0,0,
"S01014991",26,21,12,11,7,86,58,36,16,10,0,0,0,0,0,
"S01014992",33,36,21,13,8,131,109,39,22,6,0,0,0,0,0,
"S01014993",22,36,25,21,17,94,36,22,10,4,0,0,0,0,0,
"S01014994",44,44,43,31,14,84,55,15,7,2,0,0,0,0,1,
"S01014995",54,107,36,60,17,45,30,12,6,1,0,0,0,0,0,
"S01014996",17,52,23,30,7,11,8,2,6,1,0,0,0,0,0,
"S01014997",55,66,29,29,11,121,75,17,18,1,0,0,0,0,0,
"S01014998",50,80,34,57,21,13,15,5,5,4,0,0,0,0,0,
"S01014999",62,81,48,63,5,14,15,16,4,4,0,0,0,0,0,
"S01015000",45,71,27,47,16,23,21,1,0,0,0,0,0,0,0,
"S01015001",41,83,45,76,32,58,45,8,4,2,0,0,0,0,0,
"S01015002",42,82,28,46,11,61,44,10,7,4,0,0,0,0,0,
"S01015003",45,116,35,68,19,26,25,2,4,0,0,0,0,0,0,
"S01015004",48,116,50,69,16,64,46,8,8,2,0,0,0,0,0,
"S01015005",59,129,55,72,24,12,8,1,6,1,0,0,0,0,0,
"S01015006",51,95,43,52,22,138,52,14,3,1,0,0,0,0,0,
"S01015007",75,109,72,73,18,63,34,10,4,1,0,0,0,0,0,
"S01015008",52,81,46,29,6,35,33,8,5,4,0,0,0,0,0,
"S01015009",96,120,57,63,14,20,9,7,8,4,0,0,0,0,0,
"S01015010",100,127,73,56,19,16,15,6,10,3,0,0,0,0,0,
"S01015011",37,51,21,16,8,167,81,37,13,7,0,0,0,0,0,
"S01015012",19,5,11,9,5,175,108,49,32,15,0,0,0,0,0,
"S01015013",97,80,43,29,13,41,55,29,16,11,0,0,0,0,0,
"S01015014",69,81,49,35,18,142,60,18,15,3,0,0,0,0,0,
"S01015015",56,110,50,70,14,37,25,5,2,0,0,0,0,0,0,
"S01015016",126,130,53,45,12,86,11,8,1,1,0,0,0,0,0,
"S01015017",78,102,44,36,25,77,33,21,11,4,0,0,0,0,0,
"S01015018",45,68,37,34,10,174,50,18,11,2,0,0,0,0,0,
"S01015019",74,92,51,38,5,68,28,7,2,2,0,0,0,0,0,
"S01015020",65,107,44,42,19,68,44,23,8,1,0,0,0,0,0,
"S01015021",19,77,48,70,20,91,91,23,13,4,0,0,0,0,0,
"S01015022",74,104,40,23,4,41,18,5,3,0,0,0,0,0,0,
"S01015023",58,98,33,36,7,22,17,10,1,0,0,0,0,0,0,
"S01015024",89,112,46,46,18,10,14,11,2,3,0,0,0,0,0,
"S01015025",37,80,34,40,12,5,4,6,0,2,0,0,0,0,0,
"S01015026",56,134,50,62,12,14,9,3,4,0,0,0,0,0,0,
"S01015027",68,92,35,43,13,15,4,2,2,1,0,0,0,0,0,
"S01015028",93,162,61,64,22,6,13,5,3,2,0,1,0,0,0,
"S01015029",43,82,37,36,6,1,2,0,3,0,0,0,0,0,0,
"S01015030",19,32,32,44,8,64,55,31,15,1,0,0,0,0,0,
"S01015031",33,54,33,41,8,9,10,5,5,0,0,0,0,0,0,
"S01015032",69,140,47,61,11,35,38,15,9,4,0,0,0,0,0,
"S01015033",68,129,52,47,10,65,48,14,7,2,0,0,0,0,0,
"S01015034",35,100,35,44,12,13,11,12,4,1,0,0,0,0,0,
"S01015035",40,94,35,46,19,30,29,8,6,2,0,0,0,0,0,
"S01015036",57,75,28,21,9,95,86,19,6,2,0,0,0,0,0,
"S01015037",45,65,24,36,6,109,61,14,10,1,0,0,0,0,0,
"S01015038",50,36,19,14,3,201,84,21,7,0,0,0,1,0,0,
"S01015039",23,76,25,27,11,14,17,10,5,0,0,0,0,0,0,
"S01015040",40,109,28,21,13,31,20,5,2,1,0,0,0,0,0,
"S01015041",24,45,10,11,3,49,60,33,16,0,0,0,0,0,0,
"S01015042",17,18,7,4,3,89,90,46,38,4,0,0,0,0,0,
"S01015043",15,26,15,5,2,76,97,46,43,7,0,0,0,0,0,
"S01015044",73,110,45,38,10,23,19,6,4,1,0,0,0,0,0,
"S01015045",14,13,13,7,4,101,100,63,33,9,0,0,0,0,0,
"S01015046",5,10,8,5,0,121,97,56,18,2,0,0,0,0,0,
"S01015047",14,8,12,9,2,62,67,41,18,1,0,0,0,0,0,
"S01015048",72,78,45,42,11,114,100,40,23,2,0,0,0,0,0,
"S01015049",86,122,53,48,10,3,3,3,0,5,0,0,0,0,0,
"S01015050",84,130,48,44,14,1,2,0,2,0,0,0,0,0,0,
"S01015051",79,87,51,30,5,122,72,26,12,2,0,0,0,0,0,
"S01015052",57,98,35,20,3,84,37,11,0,2,0,0,0,0,0,
"S01015053",75,96,64,49,4,146,76,30,8,0,0,0,0,0,0,
"S01015054",87,110,60,56,11,38,18,0,3,1,0,0,0,0,0,
"S01015055",48,40,13,17,2,72,35,22,7,2,0,0,0,0,0,
"S01015056",80,87,49,35,15,21,16,11,1,0,0,0,0,0,0,
"S01015057",56,123,52,44,6,25,12,6,2,0,3,0,0,0,0,
"S01015058",66,79,46,24,10,7,7,0,3,0,0,0,0,0,0,
"S01015059",19,35,35,44,10,5,9,0,0,0,1,0,0,0,0,
"S01015060",70,90,50,55,34,15,12,2,3,7,0,0,0,0,0,
"S01015061",85,123,45,40,6,60,32,9,3,2,0,0,0,0,0,
"S01015062",66,111,35,28,7,14,8,3,0,0,0,0,0,0,0,
"S01015063",23,62,42,54,14,13,12,5,5,2,0,0,0,0,0,
"S01015064",61,89,53,51,17,25,8,1,1,2,0,0,0,0,0,
"S01015065",13,44,65,101,24,0,0,4,0,0,0,0,0,0,0,
"S01015066",19,47,51,46,12,1,4,3,4,0,0,0,0,0,0,
"S01015067",58,76,31,21,14,3,8,1,0,0,0,0,0,0,0,
"S01015068",27,61,50,45,14,19,22,9,5,1,0,0,0,0,0,
"S01015069",19,59,40,67,11,0,1,0,1,0,0,0,0,0,0,
"S01015070",46,77,40,49,10,7,13,2,1,0,0,0,0,0,0,
"S01015071",16,51,39,45,16,61,69,17,8,5,0,0,0,0,0,
"S01015072",19,67,38,27,12,60,35,5,1,2,0,0,0,0,0,
"S01015073",65,119,63,57,17,47,28,9,6,2,0,0,0,0,0,
"S01015074",62,90,41,33,9,21,10,2,0,1,0,0,0,0,0,
"S01015075",67,83,41,33,10,36,16,0,4,2,0,0,0,0,0,
"S01015076",56,103,44,37,10,30,27,11,9,4,0,0,0,0,0,
"S01015077",64,85,44,46,13,11,11,6,0,3,0,0,0,0,0,
"S01015078",55,122,28,33,10,91,64,24,6,3,0,0,0,0,0,
"S01015079",18,13,9,6,1,116,50,18,17,9,0,0,0,0,0,
"S01015080",54,122,68,66,11,47,24,8,8,1,0,0,0,0,0,
"S01015081",52,116,59,66,12,5,3,2,0,0,0,0,0,0,0,
"S01015082",59,116,39,54,11,7,6,2,0,0,0,0,0,0,0,
"S01015083",77,139,56,48,8,9,10,3,1,0,0,0,0,0,0,
"S01015084",50,84,30,26,8,41,15,2,3,0,0,0,0,0,0,
"S01015085",84,88,44,31,21,19,5,2,1,0,0,0,0,0,0,
"S01015086",124,78,45,31,10,155,50,17,4,2,0,0,0,0,0,
"S01015087",45,80,24,22,5,14,2,3,0,0,0,0,0,0,0,
"S01015088",51,127,48,43,16,53,29,12,4,1,0,0,1,0,0,
"S01015089",27,91,54,55,15,0,0,0,0,1,0,0,0,0,0,
"S01015090",91,123,58,39,20,21,19,3,4,3,0,0,0,0,0,
"S01015091",50,74,49,20,24,1,3,0,2,1,0,0,0,0,0,
"S01015092",60,168,61,63,17,13,17,1,3,0,0,0,0,0,0,
"S01015093",71,97,36,32,14,23,11,3,2,2,0,0,0,0,0,
"S01015094",48,66,44,38,8,41,34,26,26,13,0,0,0,0,0,
"S01015095",35,94,61,58,23,0,2,3,1,2,4,0,1,1,0,
"S01015096",49,68,48,41,12,35,21,5,4,2,0,0,0,0,0,
"S01015097",51,68,32,20,10,54,26,7,4,0,0,0,0,0,0,
"S01015098",72,89,49,63,14,29,11,1,0,4,0,0,0,0,0,
"S01015099",85,153,50,39,15,0,0,2,0,2,0,0,0,0,0,
"S01015100",74,149,57,37,12,53,12,6,2,0,0,0,0,0,0,
"S01015101",89,102,43,29,14,109,45,9,2,2,0,0,0,0,0,
"S01015102",90,94,26,18,4,46,31,6,2,0,0,0,0,0,0,
"S01015103",100,99,35,21,5,136,51,14,5,3,0,1,0,0,0,
"S01015104",69,113,46,31,11,91,33,14,9,5,0,0,0,0,0,
"S01015105",57,69,13,11,4,29,10,2,1,2,0,0,0,0,0,
"S01015106",53,95,40,20,0,1,0,0,0,0,0,0,0,0,0,
"S01015107",86,155,58,33,12,32,18,2,4,1,0,1,0,0,0,
"S01015108",128,181,65,50,20,8,7,5,2,0,0,0,0,0,0,
"S01015109",50,47,19,11,3,51,25,17,10,0,0,0,0,0,0,
"S01015110",70,75,33,26,11,79,33,6,3,1,0,0,0,0,0,
"S01015111",52,43,21,6,6,144,55,24,9,3,0,0,0,0,0,
"S01015112",46,41,12,10,7,76,22,6,6,0,0,0,0,0,0,
"S01015113",90,86,33,16,5,81,21,7,5,1,0,0,0,0,0,
"S01015114",79,99,30,12,8,56,38,9,7,4,0,0,0,0,0,
"S01015115",104,90,31,28,3,8,13,11,6,5,0,0,0,0,0,
"S01015116",60,105,38,17,3,0,1,1,0,0,0,0,0,0,0,
"S01015117",40,114,30,11,4,0,2,1,0,0,0,0,0,0,0,
"S01015118",110,136,48,47,12,17,8,4,2,0,0,0,0,0,0,
"S01015119",99,144,65,49,23,61,23,5,7,0,0,0,0,0,0,
"S01015120",54,115,52,37,8,0,0,0,0,0,0,0,0,0,0,
"S01015121",22,86,25,27,11,5,6,1,1,0,0,0,0,0,0,
"S01015122",59,95,26,28,9,2,0,0,0,0,0,0,0,0,0,
"S01015123",102,177,77,35,12,16,7,4,1,0,0,0,0,0,0,
"S01015124",104,136,50,19,17,68,36,10,7,0,0,0,0,0,0,
"S01015125",115,92,49,27,16,28,9,1,2,1,0,0,0,0,0,
"S01015126",99,106,32,20,8,17,10,0,0,0,0,0,0,0,0,
"S01015127",32,88,65,63,14,42,34,8,1,0,0,0,0,0,0,
"S01015128",46,60,27,15,21,13,6,0,0,0,0,0,0,0,0,
"S01015129",23,90,68,70,17,0,1,1,2,2,0,0,0,0,0,
"S01015130",42,68,30,28,26,0,6,0,0,0,0,0,0,0,0,
"S01015131",98,105,66,47,15,40,8,4,1,1,1,0,0,0,0,
"S01015132",34,28,24,20,6,130,98,32,8,3,0,0,0,0,0,
"S01015133",83,117,60,37,17,89,41,6,6,0,0,0,0,0,0,
"S01015134",61,94,27,24,6,4,3,1,0,1,0,0,0,0,0,
"S01015135",89,130,42,20,4,3,4,1,0,0,0,0,0,0,0,
"S01015136",86,117,30,26,9,96,38,5,1,1,2,0,0,0,0,
"S01015137",57,35,16,20,7,144,57,15,6,2,0,0,0,0,0,
"S01015138",66,63,31,23,10,99,53,14,5,0,0,0,0,0,0,
"S01015139",108,109,49,61,45,24,12,3,4,4,0,0,0,0,0,
"S01015140",129,92,40,25,9,29,9,5,2,2,0,0,0,0,0,
"S01015141",111,98,38,22,17,61,9,5,4,2,0,0,0,0,0,
"S01015142",64,46,36,12,6,330,80,15,3,1,0,0,0,0,0,
"S01015143",85,102,48,28,12,175,55,12,7,0,0,0,0,0,0,
"S01015144",85,111,24,19,3,32,18,1,0,0,0,0,0,0,0,
"S01015145",74,128,81,37,14,27,9,2,0,0,0,0,0,0,0,
"S01015146",27,45,15,14,11,118,56,20,17,0,0,0,0,0,0,
"S01015147",50,71,38,21,3,16,1,2,0,0,0,0,0,0,0,
"S01015148",88,82,41,26,12,10,7,1,2,0,0,0,0,0,0,
"S01015149",48,71,25,15,0,55,12,1,0,0,0,0,0,0,0,
"S01015150",39,98,31,22,8,11,1,0,2,0,0,0,0,0,0,
"S01015151",79,117,63,46,13,29,7,1,1,0,0,0,0,0,0,
"S01015152",102,122,53,37,10,9,9,3,0,0,0,0,0,0,0,
"S01015153",46,69,20,22,11,48,20,1,0,0,0,0,0,0,0,
"S01015154",54,83,49,36,8,155,65,18,0,2,0,0,0,0,0,
"S01015155",33,47,35,21,5,87,41,10,1,3,0,0,0,0,0,
"S01015156",67,91,36,38,8,63,19,6,3,0,0,0,0,0,0,
"S01015157",63,57,21,7,4,52,19,4,2,1,0,0,0,0,0,
"S01015158",90,80,39,42,15,15,4,1,2,0,0,0,0,0,0,
"S01015159",44,58,23,15,10,93,23,0,0,0,0,0,0,0,0,
"S01015160",94,102,38,28,19,124,53,37,8,3,0,0,0,0,0,
"S01015161",144,186,45,42,12,8,2,1,2,1,0,0,0,0,0,
"S01015162",72,102,25,20,15,6,3,0,0,0,0,0,0,0,0,
"S01015163",85,136,44,48,13,3,0,0,0,1,0,1,0,0,0,
"S01015164",126,186,28,24,9,30,11,4,0,0,0,0,0,1,0,
"S01015165",92,57,24,18,11,175,20,12,1,3,0,0,0,0,0,
"S01015166",138,132,48,39,17,81,21,6,4,1,0,0,0,0,0,
"S01015167",129,130,53,25,12,23,15,3,3,1,0,0,0,0,0,
"S01015168",140,125,59,44,19,21,6,4,1,0,0,0,0,0,0,
"S01015169",125,137,65,65,24,53,17,5,2,0,0,0,0,0,0,
"S01015170",88,104,37,22,7,3,1,0,0,1,0,0,0,0,0,
"S01015171",127,133,56,23,6,14,2,0,2,0,0,0,0,0,0,
"S01015172",176,179,66,40,15,11,5,1,0,0,2,0,0,0,0,
"S01015173",103,98,31,19,8,2,0,0,0,0,0,0,0,0,0,
"S01015174",137,161,52,31,18,10,2,0,0,0,1,2,0,2,0,
"S01015175",109,114,26,12,13,8,6,1,0,0,0,0,0,0,0,
"S01015176",97,145,35,17,14,16,5,1,0,0,0,0,0,0,0,
"S01015177",133,164,61,31,16,48,7,2,4,0,1,1,0,0,1,
"S01015178",121,132,27,18,11,4,0,0,0,0,0,0,0,0,0,
"S01015179",90,140,25,15,16,3,5,0,0,0,0,1,0,0,0,
"S01015180",94,105,28,23,9,5,1,0,0,1,0,1,0,0,0,
"S01015181",163,151,40,30,14,57,2,7,2,0,0,0,0,0,0,
"S01015182",114,130,33,22,11,12,4,3,0,2,0,0,0,0,0,
"S01015183",83,143,28,21,11,1,0,0,1,0,0,0,0,0,0,
"S01015184",153,212,39,25,21,21,6,0,1,0,1,0,0,0,0,
"S01015185",137,145,45,17,11,24,4,1,0,0,0,0,0,0,0,
"S01015186",107,92,13,21,12,6,4,2,0,0,0,0,0,0,0,
"S01015187",136,147,57,43,9,64,9,1,2,0,0,0,0,0,0,
"S01015188",70,63,27,14,5,52,14,5,5,3,0,0,0,0,0,
"S01015189",77,113,33,35,16,11,8,1,1,0,0,0,0,0,0,
"S01015190",86,73,28,30,16,26,2,5,0,0,0,0,0,0,0,
"S01015191",74,100,17,12,4,27,3,0,0,0,0,0,0,0,0,
"S01015192",132,115,40,43,15,21,1,0,0,0,0,0,0,0,0,
"S01015193",116,162,26,17,8,4,4,0,0,2,1,2,0,1,0,
"S01015194",109,159,34,27,9,5,10,2,0,0,0,0,0,0,0,
"S01015195",60,103,22,19,7,3,2,0,0,0,0,0,0,0,0,
"S01015196",176,187,49,39,13,22,8,4,0,0,0,1,0,0,0,
"S01015197",72,98,33,30,10,0,2,0,0,0,0,0,0,0,0,
"S01015198",102,173,48,33,24,6,6,1,3,0,0,0,0,0,0,
"S01015199",90,102,33,32,9,2,0,1,2,0,0,0,0,0,0,
"S01015200",148,76,24,16,5,82,27,11,6,0,0,0,0,0,0,
"S01015201",149,180,32,32,12,24,2,0,1,0,0,0,0,0,0,
"S01015202",109,75,28,19,10,69,19,8,3,4,0,1,0,0,0,
"S01015203",113,126,24,29,4,14,4,1,1,0,0,0,0,0,0,
"S01015204",74,106,28,21,15,0,0,3,2,0,0,0,1,0,0,
"S01015205",89,148,36,14,8,10,5,0,0,0,0,0,0,0,0,
"S01015206",75,99,24,31,9,7,2,0,0,0,0,0,1,0,0,
"S01015207",61,71,25,17,10,5,0,0,0,0,0,0,0,0,0,
"S01015208",129,144,49,30,18,31,26,10,1,5,1,0,0,0,0,
"S01015209",99,161,53,38,19,91,30,2,0,3,0,0,0,0,0,
"S01015210",152,128,58,60,20,52,22,6,5,1,0,0,0,0,0,
"S01015211",137,161,43,26,16,106,47,7,3,2,0,0,0,0,0,
"S01015212",85,126,31,35,8,1,5,2,0,1,0,0,0,0,0,
"S01015213",89,119,36,32,12,12,2,2,0,0,0,0,0,0,0,
"S01015214",163,152,47,34,7,66,13,2,3,0,0,0,0,0,0,
"S01015215",139,147,40,33,9,7,3,0,1,1,0,0,0,0,0,
"S01015216",127,116,34,30,8,84,30,13,7,2,0,0,0,0,0,
"S01015217",179,176,73,37,11,19,3,0,0,1,0,0,0,0,0,
"S01015218",165,250,48,30,10,5,7,0,0,0,4,0,0,0,0,
"S01015219",107,147,52,37,12,2,2,0,0,0,1,8,0,0,0,
"S01015220",63,88,28,28,13,1,0,2,0,0,0,1,0,0,0,
"S01015221",88,128,36,31,7,3,2,1,0,0,0,0,0,0,0,
"S01015222",85,116,47,35,12,3,0,1,0,0,0,0,0,0,0,
"S01015223",92,151,35,27,18,1,0,2,1,1,0,0,0,0,0,
"S01015224",168,191,41,27,12,12,9,0,1,3,0,0,0,0,0,
"S01015225",103,144,35,29,14,2,3,1,0,0,0,1,0,1,0,
"S01015226",91,77,24,24,6,36,3,1,0,1,0,0,0,0,0,
"S01015227",143,163,57,59,20,27,9,5,4,1,0,0,0,0,0,
"S01015228",110,91,26,28,12,7,3,0,0,1,0,0,0,0,0,
"S01015229",88,113,24,26,8,0,2,3,0,0,0,0,0,0,0,
"S01015230",62,55,25,14,8,64,7,4,2,0,0,0,0,0,0,
"S01015231",106,164,65,48,16,32,28,10,7,1,0,0,0,0,0,
"S01015232",80,74,24,18,8,2,2,0,0,0,0,0,0,0,0,
"S01015233",96,139,33,33,10,4,0,2,0,0,0,0,0,0,0,
