SuperWEB2(tm)

"Household"
"Data Zone (2022) by Household tenure - 5 groups, collapsed and Number of cars or vans - 3 groups, collapsed"
"Counting: Households"

Filters:
"Default Summation","Households"

"Household tenure - 5 groups, collapsed","Owned: Owned outright",,,"Owned: Owns with a mortgage or loan or shared ownership",,,"Social Rented: Council (LA) or Housing Association/ Registered Social Landlord",,,"Private rented",,,"Living rent free",,,
"Number of cars or vans - 3 groups, collapsed","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans",
"Data Zone (2022)",
"S01015461",13,31,25,6,56,53,20,23,13,15,21,2,2,1,1,
"S01015462",1,16,6,7,7,4,116,74,16,8,7,3,0,0,0,
"S01015463",41,73,22,8,28,32,44,26,2,14,20,2,1,0,1,
"S01015464",24,45,15,8,24,35,44,42,11,10,14,3,1,1,0,
"S01015465",1,3,3,1,3,8,105,100,39,6,4,1,2,2,0,
"S01015466",0,7,2,2,12,18,55,101,39,2,3,0,0,0,0,
"S01015467",2,12,3,4,9,4,139,93,36,1,10,0,0,0,0,
"S01015468",43,65,29,9,54,44,44,38,14,9,15,6,1,0,0,
"S01015469",27,28,14,8,41,24,172,95,16,7,15,8,4,3,0,
"S01015470",25,42,17,8,36,30,40,33,23,12,8,7,1,0,0,
"S01015471",23,34,15,7,46,34,46,34,15,13,19,7,2,0,0,
"S01015472",5,31,28,2,55,114,4,1,2,1,4,3,0,2,1,
"S01015473",18,46,11,7,24,30,20,11,1,2,5,3,1,0,0,
"S01015474",17,39,30,6,40,51,57,54,10,4,19,5,3,1,0,
"S01015475",7,24,11,6,30,30,61,64,20,13,10,5,2,1,0,
"S01015476",12,42,42,4,74,114,9,5,5,3,10,6,0,3,1,
"S01015477",1,18,35,0,29,89,4,5,0,3,4,7,0,0,0,
"S01015478",9,32,28,4,45,86,1,1,1,2,8,1,0,1,0,
"S01015479",28,26,16,11,33,30,105,69,16,7,7,3,4,0,0,
"S01015480",21,31,13,1,25,17,181,71,28,15,14,2,4,0,0,
"S01015481",12,33,21,7,46,54,5,3,0,5,7,6,0,0,0,
"S01015482",16,36,10,11,27,26,192,99,17,20,8,5,3,3,0,
"S01015483",4,12,3,1,24,22,57,81,26,7,6,1,0,0,0,
"S01015484",12,18,9,1,22,34,43,43,9,4,6,4,1,0,1,
"S01015485",17,40,17,10,51,62,36,27,17,6,20,6,2,0,1,
"S01015486",41,122,56,5,58,82,4,3,2,1,9,4,0,1,0,
"S01015487",34,45,21,13,56,57,78,41,9,11,12,7,1,1,2,
"S01015488",14,29,13,7,35,25,49,43,10,7,2,3,1,1,0,
"S01015489",14,20,11,2,48,55,15,5,6,1,10,1,1,0,0,
"S01015490",7,22,11,7,23,19,121,89,35,4,8,8,2,0,1,
"S01015491",13,41,11,5,40,32,65,34,14,5,14,7,4,1,0,
"S01015492",29,44,25,8,40,31,23,13,6,5,9,0,1,0,0,
"S01015493",25,110,73,4,45,61,0,6,2,0,8,6,0,1,1,
"S01015494",23,69,41,2,47,53,2,4,0,6,8,2,0,0,0,
"S01015495",27,54,17,2,28,18,16,9,2,15,16,2,0,2,0,
"S01015496",26,61,43,9,60,59,11,10,3,6,9,5,0,3,0,
"S01015497",41,81,37,18,66,67,9,21,7,10,13,8,0,4,0,
"S01015498",44,80,40,6,51,57,41,32,15,7,15,11,0,5,0,
"S01015499",28,54,17,6,50,29,9,10,6,7,11,3,0,3,0,
"S01015500",33,101,46,9,43,55,38,24,2,5,7,4,5,2,0,
"S01015501",27,74,31,4,48,52,0,4,4,8,8,4,0,3,0,
"S01015502",36,103,48,14,54,61,9,9,1,17,38,5,1,3,0,
"S01015503",50,108,60,15,63,63,39,15,0,10,29,6,2,2,0,
"S01015504",7,24,8,4,43,49,77,50,15,6,6,2,0,2,0,
"S01015505",12,45,10,14,60,33,32,7,3,28,24,11,0,3,0,
"S01015506",49,44,4,12,58,7,149,39,8,106,80,12,4,2,0,
"S01015507",40,50,12,26,62,23,132,47,5,82,75,13,8,2,1,
"S01015508",33,34,20,13,37,13,56,38,6,15,26,7,2,0,0,
"S01015509",39,61,12,10,48,20,139,48,5,43,60,9,4,1,0,
"S01015510",38,15,3,16,30,11,134,74,5,104,49,9,10,5,0,
"S01015511",31,34,7,8,47,29,115,73,11,41,52,10,3,0,0,
"S01015512",42,43,7,6,23,17,65,38,6,24,35,7,4,4,0,
"S01015513",51,91,32,6,36,29,131,46,3,19,29,6,2,1,0,
"S01015514",39,31,6,18,46,16,75,29,2,65,60,11,0,2,0,
"S01015515",24,63,25,6,50,27,41,24,0,25,20,9,2,3,1,
"S01015516",48,71,20,11,51,38,23,7,6,18,20,0,3,4,0,
"S01015517",31,91,36,4,38,45,1,1,0,1,7,7,0,1,0,
"S01015518",53,122,61,8,82,86,2,1,0,5,13,8,0,2,1,
"S01015519",21,44,15,10,29,17,78,24,4,22,23,7,3,2,0,
"S01015520",44,50,6,26,57,17,86,39,6,41,58,10,2,6,2,
"S01015521",37,59,18,13,45,36,64,43,9,22,35,8,3,1,1,
"S01015522",18,20,13,4,31,12,109,48,12,31,32,8,4,0,0,
"S01015523",26,34,6,16,28,16,91,34,6,44,34,5,0,3,0,
"S01015524",38,50,7,11,31,15,114,50,4,47,46,7,1,2,0,
"S01015525",28,35,10,8,34,15,131,62,9,24,22,1,4,1,0,
"S01015526",28,48,10,27,59,33,58,22,10,17,19,15,0,3,0,
"S01015527",29,32,14,15,38,22,115,55,14,15,27,11,4,0,1,
"S01015528",27,29,9,13,24,8,153,90,9,22,24,5,6,0,0,
"S01015529",38,58,13,10,65,30,102,70,18,30,28,3,2,0,0,
"S01015530",45,44,31,3,15,14,36,50,18,12,10,6,1,1,0,
"S01015531",54,92,26,14,58,49,84,52,3,12,17,4,5,4,0,
"S01015532",20,34,13,5,24,18,99,54,19,17,9,8,1,1,0,
"S01015533",18,21,5,13,31,12,205,54,14,66,34,6,5,2,0,
"S01015534",13,11,5,2,17,10,186,82,31,12,14,0,6,1,0,
"S01015535",23,56,14,12,34,33,65,30,7,40,42,5,0,3,0,
"S01015536",44,82,39,9,62,65,31,23,8,6,19,14,6,2,0,
"S01015537",10,18,9,1,27,40,71,64,21,6,3,4,2,1,0,
"S01015538",18,40,15,16,49,44,139,127,34,17,16,4,5,2,0,
"S01015539",4,7,1,0,16,24,90,88,21,12,3,0,2,0,0,
"S01015540",2,7,15,1,31,68,57,51,15,5,13,0,0,2,1,
"S01015541",27,47,22,12,31,31,41,27,4,8,9,0,2,0,0,
"S01015542",33,71,18,11,39,35,39,29,11,5,7,2,1,0,0,
"S01015543",32,47,7,5,46,31,142,72,15,6,13,4,1,1,0,
"S01015544",42,77,21,11,63,59,107,36,14,10,18,8,5,4,0,
"S01015545",5,29,41,4,49,137,1,4,1,1,7,6,0,0,1,
"S01015546",6,41,31,3,47,97,1,5,0,4,5,4,1,0,0,
"S01015547",2,13,31,4,40,65,0,0,0,2,7,9,0,1,0,
"S01015548",2,15,18,0,55,93,0,2,0,0,3,4,0,0,4,
"S01015549",1,12,7,2,61,100,2,1,0,2,5,4,0,1,0,
"S01015550",24,143,70,3,42,63,0,2,0,3,6,4,0,2,0,
"S01015551",14,97,70,6,44,85,1,2,0,9,21,14,0,2,3,
"S01015552",7,29,11,4,13,13,92,70,21,0,4,1,0,1,0,
"S01015553",9,27,18,0,8,8,118,97,15,6,2,0,3,2,0,
"S01015554",30,92,56,2,44,71,41,16,9,12,25,6,1,7,2,
"S01015555",19,51,28,5,23,40,72,45,17,14,24,6,7,10,2,
"S01015556",15,72,32,2,32,71,46,29,9,4,9,6,1,1,0,
"S01015557",13,66,48,4,61,82,37,48,12,2,10,5,3,0,1,
"S01015558",19,67,33,3,24,53,62,43,8,9,11,1,6,1,1,
"S01015559",15,29,19,2,15,19,31,33,11,10,2,2,2,2,0,
"S01015560",24,40,35,3,23,46,60,68,15,2,12,5,5,1,1,
"S01015561",5,50,65,0,22,56,13,7,2,4,11,6,1,1,3,
"S01015562",2,31,40,0,16,40,38,55,5,0,12,3,1,0,0,
"S01015563",5,45,93,0,22,71,4,4,1,2,27,6,0,1,5,
"S01015564",27,90,72,6,50,103,26,25,10,8,31,12,2,4,2,
"S01015565",15,56,27,2,30,39,18,39,10,8,13,11,3,4,0,
"S01015566",19,35,19,5,19,20,96,82,21,7,10,5,4,2,0,
"S01015567",24,85,39,9,40,61,66,36,5,11,37,4,5,4,1,
"S01015568",4,30,57,0,21,60,9,6,3,13,24,18,2,4,0,
"S01015569",31,67,21,5,30,41,102,102,27,13,16,5,3,5,0,
"S01015570",17,50,12,2,21,28,48,34,6,5,7,3,1,0,1,
"S01015571",16,57,35,6,25,49,45,38,7,0,15,4,0,1,0,
"S01015572",24,84,47,4,53,87,63,23,6,14,17,8,2,0,1,
"S01015573",27,95,57,5,37,35,24,18,4,11,11,6,3,8,1,
"S01015574",37,119,68,3,43,100,11,17,2,8,11,13,0,1,0,
"S01015575",26,66,47,5,46,70,25,43,16,8,16,17,4,1,0,
"S01015576",14,61,37,8,27,57,7,11,3,3,13,10,0,0,1,
"S01015577",22,51,29,3,35,33,66,46,19,17,23,4,1,2,0,
"S01015578",13,80,90,4,24,69,7,6,2,5,17,15,6,5,8,
"S01015579",7,46,48,0,23,59,2,1,1,2,6,3,0,0,0,
"S01015580",17,35,25,1,11,20,50,52,10,6,10,1,2,3,0,
"S01015581",11,57,40,2,17,45,72,47,17,1,14,9,3,2,3,
"S01015582",25,55,28,2,15,38,80,72,30,1,8,2,2,4,2,
"S01015583",27,89,36,2,24,32,32,25,4,5,8,6,1,0,1,
"S01015584",13,60,90,0,23,68,3,9,3,4,22,26,3,3,6,
"S01015585",9,31,14,5,13,23,93,77,17,5,6,3,3,0,0,
"S01015586",21,57,22,8,17,17,91,63,10,12,18,5,2,0,0,
"S01015587",18,44,29,2,15,12,42,57,19,4,9,3,2,0,0,
"S01015588",30,90,74,5,41,73,32,19,6,5,28,10,4,1,0,
"S01015589",12,27,24,4,33,36,44,43,7,2,15,3,1,1,0,
"S01015590",19,54,29,5,34,42,73,57,21,14,17,10,0,1,0,
"S01015591",12,52,35,4,27,58,26,24,9,11,23,6,5,1,1,
"S01015592",17,70,34,5,52,59,26,14,8,6,12,2,2,1,0,
"S01015593",21,35,16,8,15,23,92,39,11,20,23,3,4,2,0,
"S01015594",15,37,16,1,19,23,64,47,7,9,18,4,2,0,0,
"S01015595",25,70,19,2,41,39,69,59,9,4,12,7,0,0,0,
"S01015596",37,75,28,5,40,39,62,38,13,7,16,6,5,1,0,
"S01015597",35,71,31,10,33,50,51,37,7,13,15,11,2,4,5,
"S01015598",18,56,43,8,35,59,94,32,2,14,15,6,2,4,2,
"S01015599",12,98,79,1,40,72,3,0,0,0,11,1,0,4,2,
"S01015600",6,80,49,2,42,79,0,0,0,9,21,6,0,4,0,
"S01015601",24,40,27,5,29,37,111,83,15,9,17,2,2,1,0,
"S01015602",23,42,27,5,21,30,98,78,17,7,12,2,0,2,1,
"S01015603",36,107,60,8,54,86,31,17,5,16,20,10,2,1,2,
"S01015604",21,71,35,6,29,56,91,75,33,9,16,10,1,4,0,
"S01015605",5,33,62,0,12,55,0,1,0,1,4,9,0,5,0,
"S01015606",0,36,56,0,12,52,1,0,0,1,6,7,0,0,1,
"S01015607",5,56,74,0,30,101,9,15,3,3,6,8,3,1,0,
"S01015608",22,101,92,9,53,102,14,19,9,3,13,8,4,1,1,
"S01015609",4,36,39,6,62,126,2,1,0,0,10,6,0,0,0,
"S01015610",1,17,11,3,55,116,0,3,0,0,0,4,0,0,0,
"S01015611",3,23,75,1,14,70,19,27,15,0,10,4,0,1,5,
"S01015612",6,28,65,0,10,66,2,5,2,0,5,7,0,2,1,
"S01015613",16,82,87,8,60,93,40,48,6,5,19,4,0,0,0,
"S01015614",17,133,85,5,66,102,6,5,2,8,11,5,3,1,0,
"S01015615",25,56,42,3,65,76,2,4,3,6,23,12,0,2,2,
"S01015616",22,36,30,4,34,57,32,32,6,6,15,4,2,3,0,
"S01015617",29,69,22,14,41,44,52,21,3,38,55,10,2,2,0,
"S01015618",19,90,79,7,49,102,2,2,0,5,16,12,2,1,0,
"S01015619",24,123,57,0,52,100,5,12,2,6,19,12,0,2,3,
"S01015620",38,59,24,10,55,46,44,22,6,11,31,9,6,1,0,
"S01015621",36,41,23,2,37,51,58,57,26,8,10,6,11,0,0,
"S01015622",20,115,51,5,51,99,48,47,19,18,9,6,5,2,3,
"S01015623",5,87,57,0,28,62,4,4,0,2,5,2,0,0,0,
"S01015624",4,29,11,1,22,56,15,15,2,12,19,15,3,0,1,
"S01015625",22,90,45,3,32,50,25,9,3,23,12,6,4,2,0,
"S01015626",25,84,32,4,52,49,47,41,7,11,19,7,5,0,0,
"S01015627",13,76,36,4,47,51,60,32,12,11,18,9,4,1,0,
"S01015628",17,46,38,1,29,34,43,25,13,12,22,8,2,2,0,
"S01015629",13,93,58,4,32,63,10,10,3,7,10,5,0,1,2,
"S01015630",15,44,11,4,13,26,65,57,20,1,9,6,0,2,5,
"S01015631",17,83,49,4,32,63,20,12,1,7,10,4,5,0,0,
"S01015632",19,94,75,2,34,100,7,7,3,9,21,6,1,2,0,
"S01015633",19,77,38,5,44,82,47,40,3,9,23,6,1,6,0,
"S01015634",13,61,19,7,33,45,68,35,7,21,22,1,0,1,0,
"S01015635",15,60,44,11,51,61,56,37,15,16,17,5,4,0,0,
"S01015636",13,42,17,3,30,28,60,59,26,5,7,5,1,1,0,
"S01015637",13,36,15,8,39,42,64,47,34,10,13,3,0,0,0,
"S01015638",22,36,28,8,32,47,34,43,25,6,8,2,4,0,1,
"S01015639",30,94,42,11,53,55,108,68,16,21,31,7,3,4,1,
"S01015640",10,34,32,2,25,21,63,45,8,14,7,5,0,1,1,
"S01015641",31,106,60,4,35,45,24,15,3,13,9,1,3,2,2,
"S01015642",27,43,27,6,24,49,44,47,13,0,11,2,2,2,0,
"S01015643",6,55,97,0,30,82,8,9,5,0,22,15,0,6,3,
"S01015644",7,41,17,4,29,46,32,35,5,10,22,3,0,0,1,
"S01015645",8,15,10,4,10,16,172,136,31,10,15,5,2,1,1,
"S01015646",18,54,19,7,32,39,75,54,19,16,16,5,0,1,0,
"S01015647",16,30,15,4,27,22,56,35,10,6,9,4,2,0,0,
"S01015648",17,32,19,10,27,45,123,91,34,9,17,9,2,1,0,
"S01015649",8,20,13,5,13,16,55,73,11,7,6,2,1,2,0,
"S01015650",19,57,32,12,53,59,45,50,14,9,33,6,1,0,0,
"S01015651",24,60,28,5,46,47,70,54,11,4,20,4,0,0,0,
"S01015652",21,60,34,6,81,41,82,82,21,8,19,10,2,1,1,
"S01015653",19,46,20,12,51,65,92,67,14,24,41,6,4,1,0,
"S01015654",26,64,24,11,55,62,38,39,18,5,17,10,3,2,1,
"S01015655",18,112,77,4,45,77,5,3,0,2,5,5,0,0,4,
"S01015656",23,49,6,8,38,32,79,54,11,25,26,5,1,1,0,
"S01015657",31,49,17,11,50,46,59,31,15,26,24,4,2,3,0,
"S01015658",42,55,12,14,31,29,95,42,2,51,44,3,5,6,0,
"S01015659",26,50,29,8,46,46,12,4,1,4,24,5,1,2,1,
"S01015660",31,48,15,14,50,26,57,20,0,78,54,13,0,0,0,
"S01015661",30,85,46,6,70,91,19,11,4,19,13,6,0,3,2,
"S01015662",22,55,35,2,47,59,19,13,6,13,17,6,1,4,0,
"S01015663",14,106,50,1,22,42,2,0,0,1,4,0,0,2,0,
"S01015664",19,68,35,2,23,31,13,15,1,2,2,0,3,0,0,
"S01015665",35,47,21,10,33,33,136,68,15,7,16,4,7,3,0,
"S01015666",20,74,27,8,41,53,37,21,5,16,8,10,0,2,4,
"S01015667",20,57,30,11,52,35,77,54,20,7,11,6,0,0,0,
"S01015668",26,39,18,7,36,45,26,18,3,6,5,6,1,0,1,
"S01015669",38,83,34,4,55,47,51,21,7,20,24,3,2,1,0,
"S01015670",30,59,27,11,36,39,41,32,7,9,12,5,0,0,0,
"S01015671",25,41,25,11,40,35,48,39,18,31,31,13,3,1,0,
"S01015672",16,45,31,4,53,61,17,11,13,14,20,8,1,0,0,
"S01015673",6,68,71,6,73,180,4,0,0,3,8,4,1,1,2,
"S01015674",7,30,35,4,38,93,0,0,0,2,8,7,0,0,0,
"S01015675",24,112,68,0,38,75,0,1,2,4,3,0,0,0,0,
"S01015676",6,27,49,3,50,137,0,2,1,0,11,15,0,0,0,
"S01015677",9,71,70,2,47,101,0,0,0,0,0,10,0,1,0,
"S01015678",15,78,53,7,21,65,0,0,0,2,9,8,0,1,0,
"S01015679",13,74,48,2,23,72,0,0,1,1,9,4,0,1,0,
"S01015680",10,53,53,1,31,35,9,7,2,10,8,5,2,0,2,
"S01015681",16,30,9,7,39,36,78,50,17,3,14,2,4,1,0,
"S01015682",8,27,13,9,35,43,128,82,22,9,14,6,2,1,0,
"S01015683",14,26,7,5,27,28,183,99,22,8,10,6,4,1,0,
"S01015684",12,24,11,0,12,15,123,92,26,15,15,1,2,0,1,
"S01015685",11,32,22,7,29,43,46,29,7,5,12,5,2,1,2,
"S01015686",6,21,11,2,45,104,9,15,7,4,15,5,0,0,0,
"S01015687",1,19,14,4,68,98,30,38,13,1,8,6,0,1,0,
"S01015688",5,13,8,3,17,14,109,60,11,2,4,4,0,0,0,
"S01015689",6,20,8,4,17,5,73,20,9,42,28,9,0,0,0,
"S01015690",7,16,10,4,23,27,101,71,20,5,11,2,0,2,0,
"S01015691",4,22,11,4,25,27,116,90,33,18,18,4,0,2,0,
"S01015692",11,55,33,8,79,90,91,46,12,17,20,4,6,1,0,
"S01015693",30,22,8,8,32,15,148,47,0,21,30,4,8,0,0,
"S01015694",34,45,9,18,39,14,87,28,6,93,63,12,7,2,0,
"S01015695",33,45,24,9,48,25,66,17,3,37,36,4,2,0,1,
"S01015696",20,66,34,5,25,30,17,14,0,18,23,2,1,1,0,
"S01015697",32,61,25,17,85,72,97,26,6,48,47,9,7,0,2,
"S01015698",31,59,34,12,72,42,59,37,6,27,31,7,2,3,1,
"S01015699",35,101,117,1,27,75,4,2,0,1,8,4,1,2,0,
"S01015700",30,90,63,4,37,35,1,2,0,10,21,7,1,3,4,
"S01015701",31,55,52,2,28,58,8,4,1,10,11,2,1,0,2,
"S01015702",17,66,41,9,82,93,6,11,5,23,48,11,0,2,1,
"S01015703",28,76,47,2,37,71,3,3,1,12,15,3,2,1,0,
"S01015704",17,78,72,2,33,110,2,2,0,2,7,2,1,4,2,
"S01015705",6,47,67,4,19,72,0,1,2,0,2,3,0,1,1,
"S01015706",4,18,21,1,31,104,0,0,0,1,2,4,0,1,0,
"S01015707",4,8,25,2,34,125,0,0,0,2,1,2,0,1,0,
"S01015708",22,94,50,6,38,47,5,1,0,0,4,5,0,1,0,
"S01015709",38,69,50,9,49,65,63,44,12,14,30,10,3,1,1,
"S01015710",14,43,20,6,27,35,30,24,12,6,15,7,2,3,0,
"S01015711",13,33,31,3,34,78,17,15,3,3,8,3,1,0,0,
"S01015712",4,34,39,3,65,158,2,3,0,2,6,3,1,0,1,
"S01015713",1,15,8,3,39,126,0,3,0,3,6,4,0,0,0,
"S01015714",10,32,68,6,32,118,9,20,5,1,15,6,1,0,1,
"S01015715",35,117,91,10,47,83,21,33,5,4,16,6,2,7,1,
"S01015716",28,51,35,17,43,42,57,57,10,6,11,2,1,4,0,
"S01015717",15,73,48,4,52,68,28,44,14,6,20,5,1,0,6,
"S01015718",1,54,83,4,26,97,1,0,0,0,0,2,0,0,0,
"S01015719",5,47,56,1,42,88,0,2,0,2,9,3,0,3,1,
"S01015720",14,86,54,1,35,46,6,4,3,5,14,3,1,0,2,
"S01015721",16,80,49,1,28,61,0,3,2,0,2,4,0,0,0,
"S01015722",40,81,36,7,58,49,49,53,25,16,14,7,3,2,0,
"S01015723",24,42,21,14,52,58,36,62,14,0,15,2,2,1,0,
"S01015724",36,56,36,9,47,56,44,35,16,8,8,4,1,3,0,
"S01015725",17,114,71,3,47,70,8,19,5,2,5,8,0,3,2,
"S01015726",50,104,34,3,41,43,20,9,5,17,10,9,2,0,1,
"S01015727",17,81,71,0,20,50,6,3,0,10,19,2,0,0,0,
"S01015728",23,104,91,3,56,100,4,9,2,1,8,3,0,4,0,
"S01015729",47,127,77,7,67,76,3,2,0,3,15,6,2,0,0,
"S01015730",27,114,101,6,40,115,12,21,7,0,16,5,0,0,4,
"S01015731",93,114,17,19,43,35,95,51,6,34,25,6,9,6,0,
"S01015732",26,90,61,4,39,48,0,0,1,2,7,2,0,3,0,
"S01015733",14,70,64,0,30,55,2,1,4,0,0,0,2,0,0,
"S01015734",38,127,83,3,53,82,3,4,0,2,4,1,1,3,0,
"S01015735",7,60,62,4,24,65,8,5,0,2,4,3,0,0,0,
"S01015736",18,88,57,2,58,102,1,0,0,1,0,1,0,2,0,
"S01015737",20,57,31,5,46,98,11,7,3,0,6,4,3,0,0,
"S01015738",15,91,71,2,58,95,4,1,0,2,4,4,0,1,0,
"S01015739",23,78,54,5,41,41,0,1,0,3,4,1,0,1,0,
"S01015740",22,90,76,8,28,57,34,18,1,1,17,3,4,4,1,
"S01015741",14,89,120,0,53,128,2,1,0,0,2,3,0,0,0,
"S01015742",32,85,66,4,44,80,19,10,1,8,2,1,1,2,0,
"S01015743",26,86,87,5,54,88,16,12,0,6,12,2,0,1,0,
"S01015744",6,55,108,0,18,105,2,1,0,0,4,2,0,2,0,
"S01015745",15,85,57,4,25,60,1,0,4,0,2,2,1,0,1,
"S01015746",21,70,63,5,25,77,0,0,1,1,5,0,1,2,1,
"S01015747",25,81,60,5,79,145,5,8,2,3,17,10,0,1,0,
"S01015748",26,121,47,5,78,74,1,0,0,4,7,3,2,0,1,
"S01015749",28,86,72,4,62,106,1,1,0,2,10,3,0,2,2,
"S01015750",15,57,30,4,30,43,30,43,12,5,13,3,2,5,0,
"S01015751",13,70,107,2,50,104,0,0,1,1,4,3,0,0,2,
"S01015752",13,64,94,0,36,104,0,4,0,0,3,0,0,2,1,
"S01015753",18,69,72,7,40,77,0,2,0,2,5,3,1,0,1,
"S01015754",19,119,77,4,77,100,13,3,0,0,4,2,1,1,0,
"S01015755",39,85,48,8,78,82,5,4,0,6,7,7,2,2,1,
"S01015756",44,109,43,9,72,63,7,14,1,4,10,2,4,0,1,
"S01015757",23,66,41,2,81,57,7,4,0,4,3,2,1,0,0,
"S01015758",16,125,59,2,63,52,3,3,0,7,27,8,0,0,0,
"S01015759",10,50,39,0,23,48,0,4,0,0,2,1,0,0,0,
"S01015760",20,94,82,5,61,99,0,0,0,1,5,5,0,0,0,
"S01015761",11,68,70,2,30,59,0,0,0,0,1,2,1,1,0,
"S01015762",38,118,60,5,27,41,1,2,1,3,4,5,0,3,0,
"S01015763",26,110,84,5,50,70,1,0,0,4,4,0,1,0,0,
"S01015764",31,74,82,4,45,87,2,1,0,13,10,8,3,1,1,
"S01015765",23,94,104,0,35,78,0,1,0,0,1,2,0,0,1,
"S01015766",19,76,44,9,43,73,0,1,0,2,6,3,1,2,0,
"S01015767",17,66,58,5,32,49,1,0,0,0,2,6,0,0,0,
"S01015768",21,90,79,2,41,70,2,4,1,1,11,6,1,1,0,
"S01015769",17,57,71,5,44,77,0,4,1,0,8,5,0,0,0,
"S01015770",21,85,75,3,54,86,13,16,3,2,7,5,2,1,2,
"S01015771",13,80,106,0,18,95,3,2,4,1,1,8,0,4,4,
"S01015772",13,93,93,5,47,105,17,20,12,0,20,10,1,2,0,
"S01015773",38,91,68,6,36,80,0,0,0,2,2,1,1,1,0,
"S01015774",48,117,59,17,56,68,1,1,0,7,13,6,1,3,1,
"S01015775",20,70,52,3,45,89,0,5,0,1,6,2,1,0,0,
"S01015776",43,129,76,9,60,99,4,4,2,5,6,5,0,5,0,
"S01015777",40,99,68,1,51,82,14,1,1,1,2,2,3,0,1,
"S01015778",32,83,47,6,53,67,1,1,0,3,5,1,0,3,0,
"S01015779",28,82,51,0,48,100,4,7,4,1,4,3,2,0,1,
"S01015780",52,97,32,11,35,63,4,0,0,10,19,5,3,0,0,
"S01015781",51,104,53,7,49,62,0,0,1,2,3,4,0,3,0,
"S01015782",66,80,41,3,28,43,0,0,0,2,7,3,0,1,0,
"S01015783",21,92,43,6,52,75,1,1,1,6,5,0,0,0,0,
"S01015784",21,58,25,4,44,40,0,0,0,1,3,4,0,0,2,
"S01015785",48,112,66,2,53,76,29,5,0,9,5,0,2,2,0,
"S01015786",66,84,35,7,64,71,19,7,1,10,16,7,3,1,0,
"S01015787",29,69,26,11,48,44,7,10,6,5,13,2,2,0,1,
"S01015788",57,71,27,20,66,27,71,35,6,24,31,10,3,0,0,
"S01015789",35,83,19,12,72,44,57,41,16,16,25,5,0,0,3,
"S01015790",35,70,24,18,80,58,92,46,11,23,23,5,1,0,1,
"S01015791",45,70,21,13,63,39,56,50,18,16,15,4,4,0,0,
"S01015792",6,26,30,0,40,89,22,20,6,6,9,2,0,0,0,
"S01015793",1,12,29,4,39,130,1,0,1,0,4,4,0,1,1,
"S01015794",20,71,43,2,41,95,0,0,0,5,10,5,0,0,0,
"S01015795",30,83,66,4,44,77,5,1,4,8,5,4,1,0,1,
"S01015796",27,68,51,6,70,77,0,1,0,3,7,5,0,1,0,
"S01015797",51,102,64,3,43,61,4,0,0,6,7,6,4,1,2,
"S01015798",40,105,53,3,36,67,1,2,0,1,8,4,0,2,2,
"S01015799",36,154,59,3,49,72,2,2,4,3,17,7,1,0,0,
"S01015800",21,77,47,2,31,68,1,0,0,0,8,0,0,0,0,
"S01015801",33,88,57,8,72,80,0,2,0,9,21,4,1,0,1,
"S01015802",26,99,59,4,55,91,0,3,0,2,3,2,0,1,0,
"S01015803",29,86,80,5,44,57,13,7,0,2,7,5,0,1,0,
"S01015804",33,68,42,10,62,85,14,15,8,5,14,6,3,2,2,
"S01015805",16,49,21,6,26,27,41,39,13,8,7,4,0,0,0,
"S01015806",34,58,48,7,42,43,25,6,3,3,15,2,1,1,2,
"S01015807",11,87,77,0,31,63,0,0,0,0,1,0,1,0,0,
"S01015808",12,61,76,0,29,78,0,3,0,1,4,2,0,0,0,
"S01015809",23,80,103,8,58,98,0,0,0,4,7,5,1,4,0,
"S01015810",28,102,81,0,46,78,0,1,0,0,10,6,0,2,0,
"S01015811",28,79,65,8,53,81,0,1,0,9,13,9,1,0,0,
"S01015812",12,90,76,0,39,69,1,2,0,1,4,5,0,3,0,
"S01015813",12,51,58,2,53,104,2,1,2,2,2,2,0,0,0,
"S01015814",19,96,66,6,42,71,12,12,2,3,7,5,1,4,0,
"S01015815",27,61,36,8,67,45,64,36,15,19,23,0,3,2,0,
"S01015816",54,73,37,25,56,48,42,51,6,33,29,6,8,0,0,
"S01015817",39,59,13,22,33,31,59,62,11,34,42,5,4,3,0,
"S01015818",12,69,41,7,13,60,4,6,7,1,3,0,0,0,0,
"S01015819",23,71,48,5,18,73,0,0,0,2,3,0,0,4,0,
"S01015820",31,53,35,8,29,43,56,23,3,21,19,2,2,1,0,
"S01015821",42,69,23,8,48,41,24,15,2,20,37,6,3,1,0,
"S01015822",13,44,18,15,57,30,35,19,7,32,39,8,3,3,1,
"S01015823",10,41,51,6,36,94,20,19,0,4,6,3,0,4,1,
"S01015824",56,74,27,16,54,51,39,12,3,40,32,6,0,2,0,
