SuperWEB2(tm)

"Household"
"Data Zone (2022) by Household tenure - 3 groups, collapsed and Household tenure - 5 groups, collapsed"
"Counting: Households"

Filters:
"Default Summation","Households"

"Household tenure - 3 groups, collapsed","Owned",,,,,"Social Rented by Council (LA) or Housing Association/ Registered Social Landlord",,,,,"Private rented or living rent free",,,,,
"Household tenure - 5 groups, collapsed","Owned: Owned outright","Owned: Owns with a mortgage or loan or shared ownership","Social Rented: Council (LA) or Housing Association/ Registered Social Landlord","Private rented","Living rent free","Owned: Owned outright","Owned: Owns with a mortgage or loan or shared ownership","Social Rented: Council (LA) or Housing Association/ Registered Social Landlord","Private rented","Living rent free","Owned: Owned outright","Owned: Owns with a mortgage or loan or shared ownership","Social Rented: Council (LA) or Housing Association/ Registered Social Landlord","Private rented","Living rent free",
"Data Zone (2022)",
"S01013602",99,103,0,0,0,0,0,15,0,0,0,0,0,15,0,
"S01013603",112,150,0,0,0,0,0,10,0,0,0,0,0,30,2,
"S01013604",80,95,0,0,0,0,0,183,0,0,0,0,0,48,1,
"S01013605",105,86,0,0,0,0,0,128,0,0,0,0,0,30,8,
"S01013606",113,90,0,0,0,0,0,163,0,0,0,0,0,167,12,
"S01013607",96,76,0,0,0,0,0,61,0,0,0,0,0,27,8,
"S01013608",47,51,0,0,0,0,0,143,0,0,0,0,0,34,8,
"S01013609",83,93,0,0,0,0,0,166,0,0,0,0,0,107,5,
"S01013610",64,100,0,0,0,0,0,129,0,0,0,0,0,232,5,
"S01013611",64,52,0,0,0,0,0,208,0,0,0,0,0,16,10,
"S01013612",90,86,0,0,0,0,0,242,0,0,0,0,0,49,9,
"S01013613",42,43,0,0,0,0,0,248,0,0,0,0,0,35,4,
"S01013614",39,42,0,0,0,0,0,187,0,0,0,0,0,11,3,
"S01013615",25,27,0,0,0,0,0,175,0,0,0,0,0,17,4,
"S01013616",76,56,0,0,0,0,0,126,0,0,0,0,0,30,10,
"S01013617",24,32,0,0,0,0,0,317,0,0,0,0,0,12,1,
"S01013618",49,60,0,0,0,0,0,85,0,0,0,0,0,97,5,
"S01013619",79,91,0,0,0,0,0,139,0,0,0,0,0,239,9,
"S01013620",59,53,0,0,0,0,0,293,0,0,0,0,0,197,12,
"S01013621",41,91,0,0,0,0,0,39,0,0,0,0,0,296,11,
"S01013622",70,113,0,0,0,0,0,107,0,0,0,0,0,304,8,
"S01013623",68,74,0,0,0,0,0,73,0,0,0,0,0,268,12,
"S01013624",53,65,0,0,0,0,0,33,0,0,0,0,0,218,6,
"S01013625",60,143,0,0,0,0,0,93,0,0,0,0,0,317,20,
"S01013626",42,27,0,0,0,0,0,221,0,0,0,0,0,69,5,
"S01013627",29,47,0,0,0,0,0,51,0,0,0,0,0,180,9,
"S01013628",60,24,0,0,0,0,0,150,0,0,0,0,0,97,5,
"S01013629",80,103,0,0,0,0,0,161,0,0,0,0,0,303,5,
"S01013630",35,79,0,0,0,0,0,215,0,0,0,0,0,250,7,
"S01013631",62,57,0,0,0,0,0,64,0,0,0,0,0,203,7,
"S01013632",35,31,0,0,0,0,0,134,0,0,0,0,0,146,1,
"S01013633",36,43,0,0,0,0,0,57,0,0,0,0,0,191,2,
"S01013634",76,81,0,0,0,0,0,23,0,0,0,0,0,131,2,
"S01013635",74,74,0,0,0,0,0,190,0,0,0,0,0,120,9,
"S01013636",125,219,0,0,0,0,0,54,0,0,0,0,0,121,8,
"S01013637",55,99,0,0,0,0,0,115,0,0,0,0,0,213,8,
"S01013638",29,47,0,0,0,0,0,84,0,0,0,0,0,96,4,
"S01013639",27,47,0,0,0,0,0,133,0,0,0,0,0,125,8,
"S01013640",35,42,0,0,0,0,0,131,0,0,0,0,0,190,3,
"S01013641",80,67,0,0,0,0,0,9,0,0,0,0,0,168,1,
"S01013642",24,28,0,0,0,0,0,69,0,0,0,0,0,101,4,
"S01013643",99,39,0,0,0,0,0,6,0,0,0,0,0,96,2,
"S01013644",38,22,0,0,0,0,0,126,0,0,0,0,0,85,3,
"S01013645",56,33,0,0,0,0,0,20,0,0,0,0,0,123,7,
"S01013646",31,33,0,0,0,0,0,33,0,0,0,0,0,128,1,
"S01013647",46,49,0,0,0,0,0,57,0,0,0,0,0,209,7,
"S01013648",39,105,0,0,0,0,0,346,0,0,0,0,0,113,3,
"S01013649",32,17,0,0,0,0,0,308,0,0,0,0,0,69,5,
"S01013650",53,65,0,0,0,0,0,83,0,0,0,0,0,197,7,
"S01013651",61,36,0,0,0,0,0,337,0,0,0,0,0,145,14,
"S01013652",56,72,0,0,0,0,0,104,0,0,0,0,0,147,7,
"S01013653",55,40,0,0,0,0,0,45,0,0,0,0,0,69,6,
"S01013654",34,28,0,0,0,0,0,168,0,0,0,0,0,100,6,
"S01013655",64,46,0,0,0,0,0,263,0,0,0,0,0,101,9,
"S01013656",57,5,0,0,0,0,0,210,0,0,0,0,0,20,9,
"S01013657",14,22,0,0,0,0,0,286,0,0,0,0,0,19,3,
"S01013658",26,29,0,0,0,0,0,228,0,0,0,0,0,36,2,
"S01013659",57,51,0,0,0,0,0,332,0,0,0,0,0,96,5,
"S01013660",36,68,0,0,0,0,0,237,0,0,0,0,0,27,11,
"S01013661",48,73,0,0,0,0,0,177,0,0,0,0,0,42,4,
"S01013662",132,106,0,0,0,0,0,33,0,0,0,0,0,30,6,
"S01013663",42,35,0,0,0,0,0,342,0,0,0,0,0,18,3,
"S01013664",61,145,0,0,0,0,0,184,0,0,0,0,0,65,3,
"S01013665",28,41,0,0,0,0,0,274,0,0,0,0,0,29,0,
"S01013666",42,57,0,0,0,0,0,207,0,0,0,0,0,50,4,
"S01013667",39,53,0,0,0,0,0,225,0,0,0,0,0,67,9,
"S01013668",54,64,0,0,0,0,0,164,0,0,0,0,0,51,5,
"S01013669",74,63,0,0,0,0,0,84,0,0,0,0,0,41,2,
"S01013670",105,99,0,0,0,0,0,125,0,0,0,0,0,68,4,
"S01013671",186,101,0,0,0,0,0,165,0,0,0,0,0,38,5,
"S01013672",157,177,0,0,0,0,0,14,0,0,0,0,0,179,6,
"S01013673",89,81,0,0,0,0,0,45,0,0,0,0,0,80,6,
"S01013674",113,88,0,0,0,0,0,32,0,0,0,0,0,96,6,
"S01013675",146,93,0,0,0,0,0,34,0,0,0,0,0,63,3,
"S01013676",154,129,0,0,0,0,0,127,0,0,0,0,0,133,4,
"S01013677",60,53,0,0,0,0,0,373,0,0,0,0,0,35,9,
"S01013678",100,106,0,0,0,0,0,86,0,0,0,0,0,20,7,
"S01013679",95,80,0,0,0,0,0,156,0,0,0,0,0,40,1,
"S01013680",111,67,0,0,0,0,0,168,0,0,0,0,0,46,10,
"S01013681",62,36,0,0,0,0,0,234,0,0,0,0,0,61,6,
"S01013682",75,54,0,0,0,0,0,24,0,0,0,0,0,36,4,
"S01013683",121,77,0,0,0,0,0,129,0,0,0,0,0,58,8,
